datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-03 08:20:48#world#U SAD umrlo 1.169 osoba u jednom danu od korona virusa, apel na Njujorčane da prekriju lice na ulici#https://www.danas.rs/svet/u-sad-umrlo-1-169-osoba-u-jednom-danu-od-korona-virusa-apel-na-njujorcane-da-prekriju-lice-na-ulici/#https://www.danas.rs/wp-content/uploads/2020/04/korona-njujork-beta-ap-Kathy-Willens-1024x576.jpg#sr#-0.2732#www.danas.rs#U SAD je u poslednja 24 sata od korona virusa umrlo 1. 169 osoba, saopštio je američki Univerzitet Džons Hopkins i dodao je to dosad najveći broj mrtvih za jedan dan u jednoj zemlji od izbijanja epidemije. 
2020-04-03 12:37:38#world#Procurio spisak oboljelih u Podgorici, GA: Ovo nedjelo može imati ozbiljne posljedice, Vlada: Ozbiljno narušavanje ljudskih prava#https://www.vijesti.me/vijesti/drustvo/ga-curenje-informacija-o-oboljelima-u-podgorici-moze-imati-ozbiljne-posljedice#https://publisher-publish.s3.eu-central-1.amazonaws.com/pb-vijesti/swp/9sju0v/media/20200327110352_e2c83a52808145a6f14d456a26a4166e606ed3b73cc47fd983259a9fd9c100cc.jpeg#sr#-0.9153#www.vijesti.me#"""Poštujmo privatnost, zaustavimo stigmatizaciju, štitimo druge"", poručili su iz Građanske alijanse"
2020-04-03 13:55:00#world#Ministar odbrane BiH: Kod dva pripadnika Oružanih snaga potvrđen virus korona#https://www.blic.rs/vesti/republika-srpska/ministar-odbrane-bih-kod-dva-pripadnika-oruzanih-snaga-potvrden-virus-korona/p0kmryq#https://ocdn.eu/pulscms-transforms/1/WfJk9lMaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWWpRN01EQV8vMzc2MzE4YTRkZWNlM2MyMmJhYzk0MTQ1OWNmMjExMTAuanBlZ5GTAs0EsACBAAE#sr#0.128#www.blic.rs#Kod dva pripadnika Oružanih snaga BiH potvrđen je virus korona, potvrdio je ministar odbrane u Savetu ministara BiH Sifet Podžić. 
2020-04-03 18:08:00#world#Najmlađi pacijent zaražen korona virusom u Crnoj Gori ima SAMO TRI GODINE#https://www.blic.rs/vesti/svet/najmladi-pacijent-zarazen-korona-virusom-u-crnoj-gori-ima-samo-tri-godine/xfrp8pp#https://ocdn.eu/pulscms-transforms/1/ZTyk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWWpnN01EQV8vZTUyZDA4OWNmM2U5MmEwN2VjZDM0NzUxMWE5MWZkNTYuanBnkZMCzQSwAIEAAQ#sr#-0.4939#www.blic.rs#Prvi pacijent koji je izlečen od virusa korona u Crnoj Gori otpušten je danas iz Kliničkog centra, rekao je direktor ove zdravstvene ustanove Jevto Eraković. 
2020-04-03 17:46:47#world#U Crnoj Gori izlečen prvi oboleli od korona virusa#https://www.danas.rs/svet/u-crnoj-gori-izlecen-prvi-oboleli-od-korona-virusa/#https://www.danas.rs/wp-content/uploads/2018/11/crna-gora.jpg#sr#0.0#www.danas.rs#Direktor Kliničkog centra Crne Gore (KCCG) Jevto Eraković izjavio je da su danas otpustili prvog pacijenta koji je izlečen od korona virusa. 
2020-04-02 21:53:17#world#"""TO JE OBIČAN GRIPČIĆ"" Kada se cela država udruži protiv predsednika: Niko ga ne sluša, čak mu i saveznici OKRENULI LEĐA"#https://www.blic.rs/vesti/svet/to-je-obican-gripcic-kada-se-cela-drzava-udruzi-protiv-predsednika-niko-ga-ne-slusa/j37b48v#https://ocdn.eu/pulscms-transforms/1/OFRk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWm1RN01EQV8vNGI0YTY3ZDZlY2RkZjlhYzcyMDJlNTE1YjM1MmVlYTguanBnkZMCzQSwAIEAAQ#sr#0.694#www.blic.rs#Brazilski predsednik Žair Bolsonaro suočava se sa sve žešćim kritikama zbog svog nemarnog odnosa prema epidemiji korona virusa.  Više od 200 miliona ljudi u zemlji od 210 miliona stanovnika odbija da sledi njegovu naredbu da se vrate na posao, za šta su zaslužni guverneri ogromne većine brazilskih država. 
2020-04-03 16:42:23#world#"""KORONA JE MUZIKA ZA NJIHOVE UŠI"" Kako bi ozloglašena italijanska mafija mogla da PROFITIRA na epidemiji novog virusa"#https://www.blic.rs/vesti/svet/korona-je-muzika-za-njihove-usi-kako-bi-ozloglasena-italijanska-mafija-mogla-da/9yhfpyw#https://ocdn.eu/pulscms-transforms/1/7yFk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWVdRN01EQV8vYmE5MzQ2ZTViZDAzNWQ2ZDMzNzM1MGQ2MjAxZjU2YzMuanBnkZMCzQSwAIEAAQ#sr#0.186#www.blic.rs#Dok Italija oplakuje hiljade umrlih od korona virusa, a preživeli se spremaju za život u ekonomskoj oskudici, jedan deo društva od pandemije očekuje veliku korist: organizovani krimnal. 
2020-04-03 00:00:00#world#Zabrana kretanja tokom vikenda u Republici Srpskoj van mjesta prebivališta#https://www.slobodnaevropa.org/a/30527789.html#https://gdb.rferl.org/E35892A3-726D-4A19-A0E5-96444AC697CB_w1200_r1.jpg#sr#0.0#www.slobodnaevropa.org#Republički štab za vanredne situacije u petak je donio odluku o zabrani kretanja svim građanima tokom vikenda van mjesta prebivališta. Ministar pravde Republike Srpske Anton Kasipović rekao . . . 
2020-04-03 17:43:12#world#Jeremić: Izazov za Lajčaka biće pokretanje pravog dijaloga Beograda i Prištine#https://www.danas.rs/politika/jeremic-izazov-za-lajcaka-bice-pokretanje-pravog-dijaloga-beograda-i-pristine/#https://www.danas.rs/wp-content/uploads/2019/12/vuk-jeremić-beta-dragan-gojić-1024x576.jpg#sr#0.0772#www.danas.rs#Predsednik Narodne stranke Vuk Jeremić izjavio je danas da će za novog specijalnog predstavnika Evropske unije za dijalog Beograda i Prištine Miroslava Lajčaka najveći problem biti da ponovo pokrene pravi pregovarački proces. 
2020-04-04 00:11:00#world#Premijer Švedske: Brojaćemo mrtve u hiljadama#https://www.blic.rs/vesti/svet/premijer-svedske-brojacemo-mrtve-u-hiljadama/nqsdccf#https://ocdn.eu/pulscms-transforms/1/76Pk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWkRZN01EQV8vMmQyYTNjZTRjYjFlZDFjZmZjOGNiNmQ3NTE1NzMyZmUuanBnkZMCzQSwAIEAAQ#sr#-0.6486#www.blic.rs#Švedska se mora pripremiti za na hiljade mrtvih od korona virusa, izjavio je premijer te zemlje Stefan Lofven. 
2020-04-03 13:59:45#world#Orbanov zakon PODELIO EVROPU: Mađarska još nikada nije bila toliko na meti kritika, koje Budimpešta IGNORIŠE#https://www.blic.rs/vesti/svet/orbanov-zakon-podelio-evropu-madarska-jos-nikada-nije-bila-toliko-na-meti-kritika/qw0gmty#https://ocdn.eu/pulscms-transforms/1/s-Vk9lLaHR0cDovL29jZG4uZXUvaW1hZ2VzL3B1bHNjbXMvWkRrN01EQV8vOWUwOWJiOTMwZDFiYzc1MDJiYjg0MjRlYTNhODUxN2UuanBnkZMCzQSwAIEAAQ#sr#0.1111#www.blic.rs#Dok 13 zapadnih zemalja Evropske unije diplomatskom deklaracijom upozoravaju na ograničavanje demokratije, pojedine zemlje srednje Evrope gledaju diferencirano na zakon o vanrednim situacijama u susednoj Mađarskoj. 
2020-04-02 21:38:09#world#Nemačka tvrda pred apelima Italije i Španije#https://www.danas.rs/svet/nemacka-tvrda-pred-apelima-italije-i-spanije/#https://www.danas.rs/wp-content/uploads/2020/04/1203foto-EPA-EFE-CLEMENS-BILAN1.jpg#sr#0.0#www.danas.rs#Dok virus korona seje ekonomsko uništenje širom Evrope, gurajući već oštećene budžete južnih zemalja ka ivici, sve su glasniji pozivi da evrozona interveniše pružanjem kredita koje će podržati sve zemlje članice. 
