datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-02 14:40:00#world#Ευρωπαϊκό Δικαστήριο: Τσεχία, Πολωνία και Ουγγαρία παραβίασαν τη νομοθεσία για τους πρόσφυγες#https://www.lifo.gr/now/world/276703/eyropaiko-dikastirio-tsexia-polonia-kai-oyggaria-paraviasan-ti-nomothesia-gia-toys-prosfyges#https://www.lifo.gr/icache/1200/630/2_3058397870/1614925_katadiki-evrwpaiko-dikasthrio.jpg#el#0.0516#www.lifo.gr#Το Δικαστήριο της Ευρωπαϊκής Ένωσης έκρινε ότι η Πολωνία, η Ουγγαρία και η Τσεχική Δημοκρατία παραβίασαν την ευρωπαϊκή νομοθεσία αρνούμενες να υποδεχθούν τον αριθμό προσφύγων που τους αναλογούσε, για να ελαφρυνθεί το φορτίο εταίρων τους, όπως η Ελλάδα, κατά την κορύφωση της προσφυγικής κρίσης του 2015. 
2020-04-03 21:47:16#world#Κορωνοϊός - Ευρώπη: 40.768 νεκροί σε σύνολο 574.525 επιβεβαιωμένων κρουσμάτων#https://www.cnn.gr/news/kosmos/story/213958/koronoios-eyropi-40-768-nekroi-se-synolo-574-525-epivevaiomenon-kroysmaton#https://cdn.cnngreece.gr/media/com_news/story/2020/04/03/213958/facebook/europe.jpg#el#-0.6486#www.cnn.gr#Ειδήσεις - Περισσότεροι από 40. 000 άνθρωποι έχουν χάσει τη ζωή τους από τον νέο κορωνοϊό στην Ευρώπη και τα τρία τέταρτα από αυτούς τους θανάτους καταγράφηκαν στην. . . 
2020-03-04 00:00:00#world#Τσιόδρας: Είμαι συγκρατημένα αισιόδοξος -Tα μέτρα θα αρθούν σταδιακά, ήσυχα, ελεγχόμενα#https://www.iefimerida.gr/ellada/koronoios-sygkratimeni-aisiodoxia-tsiodras#https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle/public/2020-03/athina-erhmh-polh.jpg?itok=Tuilp4B_#el#0.3182#www.iefimerida.gr#Για «συγκρατημένη αισιοδοξία» έκανε λόγο ο Σωτήρης Τσιόδρας, αναφορικά με την πορεία μετάδοσης του κορωνοϊού στη χώρα.  | ΕΛΛΑΔΑ | iefimerida. gr | Κορωνοϊός, Σωτήρης Τσιόδρας, πανδημία, Ελλάδα, περιοριστικά μέτρα
2020-04-04 00:00:00#world#Σε βαθιά ύφεση η Λατινική Αμερική εξαιτίας κορωνοϊού#https://www.skai.gr/news/world/se-vathia-yfesi-i-latiniki-ameriki-eksaitias-koronoiou#https://www.skai.gr/sites/default/files/styles/large/public/2020-04/ap-latinamericavirus.jpg?itok=tf9nQKWP#el#-0.4215#www.skai.gr#Η εξάπλωση της πανδημίας θα πλήξει σοβαρά τις οικονομίες των χωρών της περιοχής, που ήδη αντιμετωπίζει μια δύσκολη οικονομική κατάσταση, με μια αύξηση του ΑΕΠ μόλις 0,1% το 2019. 
2020-04-03 10:30:15#world#Μείωση του ημερήσιου αριθμού θανάτων στην Ισπανία για πρώτη φορά από τις 26 Μαρτίου#https://www.kathimerini.gr/1072170/article/epikairothta/kosmos/meiwsh-toy-hmerhsioy-ari8moy-8anatwn-sthn-ispania-gia-prwth-fora-apo-tis-26-martioy#https://s.kathimerini.gr/resources/2020-04/ispaniakorona-thumb-large.jpg#el#0.0772#www.kathimerini.gr#Καταγράφησαν 932 νέοι θάνατοι και 7. 472 νέα κρούσματα.  σε ένα 24ωρό αν και παρατηρείται σταθερή επιβράδυνση του ρυθμού αύξησης των κρουσμάτων.  | Ημερήσια Πολιτική και Οικονομική Εφημερίδα
2020-04-04 00:00:00#world#"""Κάθε χώρα μόνη της"""#https://www.efsyn.gr/politiki/kybernisi/237590_kathe-hora-moni-tis#https://www.efsyn.gr/sites/default/files/styles/default/public/2020-04/mitsotakis_cnn.jpg?itok=0XA_7WzF#el#0.0#www.efsyn.gr#Παίρνουν χρόνο οι διαδικασίες σε ευρωπαϊκό επίπεδο, επισήμανε ο πρωθυπουργός.  Τι είπε για τον παγκόσμιο ανταγωνισμό στις προμήθειες, για τα ΚΥΤ προσφύγων-μεταναστών και για τον Μπολσονάρου. 
2020-04-04 00:00:00#world#Πέθανε η τραγουδίστρια Ηelin Βölek του Grup Yorum μετά από 288 ημέρες απεργία πείνας#https://www.efsyn.gr/efsyn-city/237861_pethane-i-tragoydistria-ielin-bolek-toy-grup-yorum-meta-apo-288-imeres-apergia#https://www.efsyn.gr/sites/default/files/styles/default/public/2020-04/yotum-grup.jpg?itok=swnNF7-6#el#-0.3612#www.efsyn.gr#Θρήνος για την τουρκική Αριστερά και τους υποστηρικτές του αγώνα της καλλιτεχνικής κολλεκτίβας Grup Yorum, καθώς «έφυγε» από τη ζωή η καλλιτέχνιδα Ηelin Βölek, έπειτα από μεγάλο αγώνα για δικαίωση από τις τουρκικές αρχές. 
2020-04-02 19:23:16#world#Μητσοτάκης και άλλοι 11 ηγέτες του ΕΛΚ ζητούν την αποβολή του Όρμπαν#https://www.news247.gr/kosmos/epistoli-mitsotaki-se-toysk-zita-tin-apovoli-toy-ormpan-apo-to-elk.7615265.html#https://www.news247.gr/img/5030/7615287/649000/fb1200/1200/orban.jpg#el#-0.25#www.news247.gr#Στην επιστολή που υπογράφουν 12 επικεφαλής κομμάτων της Κεντροδεξιάς επισημαίνεται η έντονη ανησυχία για τη νομοθεσία που πέρασε από το Κοινοβούλιο της Ουγγαρίας που επιτρέπε την επ' αόριστον επέκταση της κατάστασης έκτακτης ανάγκης. 
2020-04-03 23:02:00#world#Γιατρός πρότεινε να δοκιμαστεί θεραπεία για τον κορωνοϊό πρώτα στην Αφρική - Σάλος στη Γαλλία#https://www.lifo.gr/now/world/276913/giatros-proteine-na-dokimastei-therapeia-gia-ton-koronoio-prota-stin-afriki-salos-sti-gallia#https://www.lifo.gr/icache/1200/630/2_3058397870/1615352_gallia_giatros.jpg#el#0.0#www.lifo.gr#Γάλλος γιατρός προκάλεσε την αγανάκτηση των χρηστών στα μέσα κοινωνικής δικτύωσης, διότι υπονόησε ότι μια πιθανή θεραπεία για τη νόσο COVID-19 θα πρέπει να δοκιμαστεί στην Αφρική. 
2020-04-03 17:30:18#world#Σε καραντίνα έθεσε ο Ερντογάν 31 τουρκικές πόλεις - Στους 69 οι νέοι θάνατοι#https://www.zougla.gr/kosmos/article/nea-afksisi-8imaton-stin-tourkia-69-nei-8anati---2786-krousmata-se-mia-mera#https://www.zougla.gr/assets/images/2846892.jpg#el#-0.6486#www.zougla.gr#Σύμφωνα με τον υπουργό Υγείας Φαχρετίν Κοτζά, τις τελευταίες 24 ώρες, 69 άνθρωποι πέθαναν. . .  Τουρκία θύματα κορονοϊός
2020-04-03 16:18:51#world#"Τσίπρας: ""Η λύση απέναντι στην κρίση είναι ένα προοδευτικό ευρωπαϊκό New Deal"""#https://www.news247.gr/politiki/tsipras-i-lysi-apenanti-stin-krisi-einai-ena-proodeytiko-eyropaiko-new-deal.7615876.html#https://www.news247.gr/img/261/7611380/889000/fb1200/1200/tsiprasal.jpg#el#-0.4215#www.news247.gr#Νέα έκκληση του προέδρου του ΣΥΡΙΖΑ Αλέξη Τσίπρα προς την ηγεσία της Ευρώπης, για την υποστήριξη έκδοσης ευρωομολόγου. 
2020-04-04 00:00:00#world#Διαγράφουν τον Ορμπαν από το ΕΛΚ -Επιστολή Μητσοτάκη και άλλων 10 ηγετών στον Τουσκ#https://www.iefimerida.gr/politiki/diagrafoyn-ton-ormpan-apo-elk#https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle/public/2020-04/viktor-orban.jpg?itok=NHH6V3CP#el#-0.4404#www.iefimerida.gr#Την αποπομπή του κόμματος του πρωθυπουργού της Ουγγαρίας Βίκτορ Ορμπαν από τις τάξεις του ΕΛΚ ζητούν 11 επικεφαλής της ευρωπαϊκής Κεντροδεξιάς, ανάμεσά τους και ο Κυριάκος Μητσοτάκης.   | ΠΟΛΙΤΙΚΗ | iefimerida. gr | Βίκτορ Όρμπαν, ΕΛΚ, Κυριάκος Μητσοτάκης, διαγραφή, Κορωνοϊός, covid-19
