datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-03 04:26:00#business#부자들, 부동산 자산 6년만에 줄였다#https://news.chosun.com/site/data/html_dir/2020/04/03/2020040300342.html#https://image.chosun.com/sitedata/image/202004/03/2020040300335_0.png#ko#0.6486#news.chosun.com#부자들이 가진 자산 중 부동산이 차지하는 비율이 6년 만에 감소한 것으로 조사됐다.  각종 규제 강화로 부동산 가격 상승세가 둔화됨에 따라 다주택. . 
2020-04-04 00:21:06#business#[브리핑] 공정위, HDC현산 아시아나 M&A 승인#https://news.joins.com/article/23746976#https://static.joins.com/joongang_15re/profile_joongang_200.png#ko#0.6249#news.joins.com#공정거래위원회는 3일 HDC현대산업개발의 아시아나항공 인수에 대해 승인했다.  HDC현산의 토목건축공사업과 아시아나항공 항공운송업은 영역이 다르기 때문에 두 사업의 점유율이 달라지지 않기 때문이다.  다만 코로나19로 항공 업계가 고사 위기에 놓이면서 인수 작업에 차질이 빚어질 가능성도 배제할 수 없다.  - 브리핑,공정위,아시아,공정위 hdc현산,아시아나항공 인수,아시아나항공 항공운송업
2020-04-03 10:46:44#business#"항공업계 ""자구책만으로 곧 파산…3천억이라도 신속 지원 요청"""#https://imnews.imbc.com/news/2020/econo/article/5698601_32647.html#https://image.imnews.imbc.com/news/2020/econo/article/__icsFiles/afieldfile/2020/04/03/h2020040345.jpg#ko#0.5719#imnews.imbc.com#코로나19 사태 장기화로 이스타항공이 구조조정에 들어가는 등 대규모 도산 우려가 제기된 가운데, 항공업계가 한 목소리로 정부의 신속한 정책 자금 지원을 거듭 호소했습니다.  한국항공. . . 
2020-04-03 03:59:00#sport#마이너리그 '큰손' 된 추신수… 선수들에게 2억3500만원 선뜻#https://news.chosun.com/site/data/html_dir/2020/04/03/2020040300285.html#https://image.chosun.com/sitedata/image/202004/03/2020040300285_0.jpg#ko#0.5719#news.chosun.com#메이저리그에서 활약 중인 추신수(38· 텍사스 레인저스·사진)가 생계 곤란을 겪는 마이너리그 선수를 위한 아름다운 기부로 감동을 주고 있다. AP. . 
2020-04-04 09:00:35#business#유가 미끄러진 덕에…휘발유 가격 한달새 128원 떨어진 1300원대#https://www.hankyung.com/economy/article/2020040451897#https://img.hankyung.com/photo/202004/ZA.22193103.1.jpg#ko#0.8834#www.hankyung.com#유가 미끄러진 덕에…휘발유 가격 한달새 128원 떨어진 1300원대, 전국 주유소 휘발유가격 L당 1391. 6원 경유는 1100원대로
2020-04-03 09:46:51#entertainment#사랑의 콜센터 첫 방송 시청률 231 미스터트롯 넘어설 대박 탄생#https://www.hankyung.com/entertainment/article/202004033042H#https://img.hankyung.com/photo/202004/01.22248057.1.jpg#ko#0.6369#www.hankyung.com#'사랑의 콜센터' 첫 방송 시청률 23. 1%, '미스터트롯' 넘어설 '대박' 탄생, '사랑의 콜센터', '미스터트롯' TOP7 출연 시청자 쌍방향 소통 '트롯쇼' '사랑의 콜센터' 첫 방송부터 '역대급'
2020-04-03 12:50:00#sport#“100억 원…” 일본이 올림픽 따내려고 벌인 짓이 밝혀졌다#https://www.wikitree.co.kr/articles/520227#https://cdnweb01.wikitree.co.kr/webdata/editor/202004/03/202004031151352050.jpg#ko#0.5859#www.wikitree.co.kr#도쿄올림픽 유치 관련 수사를 진행해 온 프랑스 검찰
2020-03-24 00:00:00#business#"금융위 ""대기업, 정부 지원보다 시장 자금조달 유리"""#https://www.upinews.kr/newsView/upi202004030076#https://img.upinews.kr/data/upi/image/2020/03/24/upi202003240083.jpg#ko#0.6808#www.upinews.kr#곧은 정신, 당찬 뉴스 / 세상의 수다, 일상의 뉴스 UPI뉴스 / UPI뉴스는 당신의 뉴스입니다. 
2020-04-03 09:44:00#world#"린드그렌상 백희나 ""구름빵 낭만? 제게는 홧병"""#https://m.nocutnews.co.kr/news/5321057#https://file2.nocutnews.co.kr/nocut/news/meta/20200403102815.jpg#ko#0.7351#m.nocutnews.co.kr#'구름빵' 밤새 시간과 공 들인 작품 4000 억 수익. . 작가에겐 2000 만원이 전부
2020-04-03 17:58:20#sport#‘입대’ 손흥민 격려 봇물 “군대서도 사회적거리 지켜줘”#https://news.joins.com/article/23746828#https://pds.joins.com/news/component/htmlphoto_mmdata/202004/03/c0a6f6e1-e27a-41f8-8b2b-1166db0a7aed.jpg#ko#0.6249#news.joins.com#토트넘 팬들이 활동하는 온라인 커뮤나티 ‘카티 프리 캐피’에는 손흥민이 기초 군사훈련을 받는다는 소식이 큰 화제가 됐다.  토트넘 팬들이 ‘군 부대 사회적 거리’를 언급한 이유는 손흥민이 훈련 중 코로나19에 감염되는 등의 불상사를 막고, 군사훈련을 마친 뒤 토트넘에 복귀해 에이스로서 제 몫을 해주길 바라는 마 - 손흥민,입대,사회적 거리,기초 군사훈련,격려 봇물
