datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-17 14:21:33#world#"السعودية تقول كلمتها الأخيرة: لا تراويح ولا صلاة عيد في ظل ""كورونا"""#https://www.almasryalyoum.com/news/details/1969375#https://mediaaws.almasryalyoum.com/news/verylarge/2011/08/29/4886/bd_lzyz_lshykh.jpg#ar#-0.296#www.almasryalyoum.com#أوضح مفتي عام السعودية رئيس هيئة كبار العلماء والرئيس العام للبحوث العلمية والإفتاء، الشيخ عبدالعزيز بن عبدالله بن محمد آل الشيخ، أنه في حال تعذر إقامة صلاتي التراويح والعيد في المساجد بسبب الإجراءات الاحترازية التي اتخذتها الجهات المختصة لمكافحة انتشار
2020-04-17 00:00:00#world#قنبلة من حاصل على نوبل : فيروس كورونا مصنوع لا محالة .. وأضيف إليه فيروس الإيدز#https://elbashayer.com/2527777/2020/04/17/%D9%82%D9%86%D8%A8%D9%84%D8%A9-%D9%85%D9%86-%D8%AD%D8%A7%D8%B5%D9%84-%D8%B9%D9%84%D9%89-%D9%86%D9%88%D8%A8%D9%84-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%85%D8%B5/#https://elbashayer.b-cdn.net/elbashayer/uploads/2020/04/elbashayer.com-2020-04-17_21-25-28_323810.jpg#ar#-0.4939#elbashayer.com#فى قنبلة علمية قد تقلب كل الموازيين ، وتحول أصابع الاتهام إلي سهام قاتلة، موجهة صوب الصين ومعامل ووهان بالتحديد، رجح عالم فرنسي متوج بجائزة نوبل للطب، أن يكون ف
2020-04-17 10:16:00#world#10 ملايين إصابة كورونا فى أفريقيا.. الصحة العالمية تصدم الجمهور بشأن القارة السمراء#https://www.elbalad.news/4278811#https://www.elbalad.news/upload/photo/news/427/8/560x292o/811.jpg#ar#-0.3182#www.elbalad.news#أصدرت منظمة الصحة العالمية WHO تصريحات صادمة للجمهور بشأن تفشي فيروس كورونا المستجد او كوفيد-19 فى أفريقيا ووصولهم لـ10 ملايين إصابة خلال فترة قصيرة.  وقال مسؤول إقليمي في منظمة الصحة العالمية، . . . 
2020-04-17 00:00:00#world#بعد شكوك في دقة البيانات.. ووهان الصينية تعدل عدد وفيات كورو#https://www.masrawy.com/news/news_publicaffairs/details/2020/4/17/1766761/%D8%A8%D8%B9%D8%AF-%D8%B4%D9%83%D9%88%D9%83-%D9%81%D9%8A-%D8%AF%D9%82%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D9%88%D9%88%D9%87%D8%A7%D9%86-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A%D8%A9-%D8%AA%D8%B9%D8%AF%D9%84-%D8%B9%D8%AF%D8%AF-%D9%88%D9%81%D9%8A%D8%A7%D8%AA-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7#https://media.linkonlineworld.com/img/large/2020/4/17/2020_4_17_9_40_28_812.jpg#ar#-0.2263#www.masrawy.com#بعد شكوك في دقة البيانات ووهان الصينية تعدل عدد وفيات كورونا | مصراوى
2020-04-17 21:46:00#world#التحالف: 114 خرقاً حوثياً للهدنة في 24 ساعة#https://www.alarabiya.net/ar/arab-and-world/yemen/2020/04/17/%D8%A7%D9%84%D8%AA%D8%AD%D8%A7%D9%84%D9%81-%D8%A7%D9%86%D8%AA%D9%87%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D9%88%D8%AB%D9%8A-%D8%A8%D9%84%D8%BA%D8%AA-114-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9#https://vid.alarabiya.net/images/2020/04/17/7c623cd4-2376-47f4-87c2-6d80101bbbc7/7c623cd4-2376-47f4-87c2-6d80101bbbc7_16x9_600x338.jpg#ar#0.0#www.alarabiya.net#"أعلن تحالف دعم الشرعية في اليمن، الجمعة، أن انتهاكات ميليشيا الحوثي للهدنة بلغت 114 خلال 24 ساعة. وقال: ""نطبق أقصى درجات ضبط النفس بقواعد الاشتباك مع حق الر"
2020-04-17 08:59:00#world#الطفح الجلدي الأحمر ..علامة جديدة تنذر بإصابتك بـ فيروس كورونا#https://www.elbalad.news/4278770#https://www.elbalad.news/upload/photo/news/427/8/560x292o/770.jpg#ar#-0.7096#www.elbalad.news#حتى الآن من المعروف أن المؤشرات على الإصابة بفيروس كورونا 'كوفيد - 19' هي سعال مستمر ودرجة حرارة عالية وضيق في التنفس، ولكن أضاف العلماء أن الطفح الجلدي الأحمر قد يكون علامة جديدة على الإصابة . . . 
2020-04-16 00:00:00#world#"ترامب يشكك بأصل فيروس كورونا.. ""أمور غريبة تحدث"""#https://www.skynewsarabia.com/world/1337581-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%B4%D9%83%D9%83-%D8%A8%D8%A7%D9%94%D8%B5%D9%84-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%94%D9%85%D9%88%D8%B1-%D8%BA%D8%B1%D9%8A%D8%A8%D8%A9-%D8%AA%D8%AD%D8%AF%D8%AB#https://www.skynewsarabia.com/images/v1/2020/04/16/1337094/1200/630/1-1337094.jpg#ar#-0.2023#www.skynewsarabia.com#"قال الرئيس الأميركي، دونالد ترامب، الجمعة، إن ""أمورا غريبة كثيرة تحدث"" فيما يتعلق بأصل فيروس كورونا المستجد ""كوفيد-19""، في الوقت الذي تخطت أعداد الوفيات بالولاي"
2020-04-17 23:51:00#world#بالصور: طائرة تهبط اضطرارياً على طريق سريع بكندا#https://www.emaratalyoum.com/politics/international/2020-04-17-1.1336455#https://www.emaratalyoum.com/polopoly_fs/1.1336459.1587153296!/image/image.jpg_gen/derivatives/original_640/image.jpg#ar#-0.3818#www.emaratalyoum.com#"اضطرت طائرة صغيرة للقيام بهبوط اضطراري على الطريق السريع خارج مدينة كيبيك بكندا، وفقا لما جاء في موقع ""ديلي ميل"" البريطاني. وقامت الطائرة بالتحليق فوق السيارات محاولة العثور على مكان للهبوط وتجنب السيارات دون التسبب في أي ضرر. واستطاع الطيار الهبوط  بسلاسة"
2020-04-17 23:31:00#world#"وكيل جلياد للأدوية: نتائج تطوير العقار الجديد لعلاج كورونا """#https://www.masrawy.com/news/news-videos/details/2020/4/17/1767262/%D9%88%D9%83%D9%8A%D9%84-%D8%AC%D9%84%D9%8A%D8%A7%D8%AF-%D9%84%D9%84%D8%A3%D8%AF%D9%88%D9%8A%D8%A9-%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%84%D8%B9%D9%84%D8%A7%D8%AC-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%85-%D8%A8%D8%B4%D8%B1%D8%A9-#https://media.linkonlineworld.com/img/large/2020/4/17/2020_4_17_23_30_24_524.jpg#ar#0.4019#www.masrawy.com#وكيل جلياد للأدوية نتائج تطوير العقار الجديد لعلاج كورونا م بشرة | مصراوى
2020-04-17 00:00:00#world#ترامب: أعداد ضحايا كورونا الحقيقة في الصين يتخطى أمريكا#https://www.masrawy.com/news/news_publicaffairs/details/2020/4/17/1767101/%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%A3%D8%B9%D8%AF%D8%A7%D8%AF-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D9%8A%D8%AA%D8%AE%D8%B7%D9%89-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7#https://media.linkonlineworld.com/img/large/2020/4/17/2020_4_17_1_12_23_349.jpg#ar#-0.25#www.masrawy.com#ترامب أعداد ضحايا كورونا الحقيقة في الصين يتخطى أمريكا | مصراوى
