datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-03 00:00:00#world#מפקד נושאת מטוסים אמריקני הודח לאחר שהתריע מפני התפרצות#https://news.walla.co.il/item/3350258#https://img.wcdn.co.il/f_auto,w_1200,t_54/ar_1.91,c_fill,g_auto/l_black_line,g_south,w_1.0,h_0.1,fl_relative,o_90/g_south_east,x_15,y_12,l_logo2,w_250/3/0/0/3/3003511-46.jpg#he#-0.34#news.walla.co.il#צי ארצות הברית הודיע כי הקפטן ברט קרוזייר לא יישאר בתפקידו, משום שמכתב ששלח לפנטגון בו קרא לעזרה לבלימת התפשטות הנגיף על סיפון האונייה דלף לתקשורת ועורר הדים. . . . 
2020-04-01 13:52:50#world#מגפת קורונה עשרות חולים בנושאת מטוסים אמריקאית, אך המלחים לא יכולים לרדת ממנה#https://www.haaretz.co.il/news/world/asia/1.8730930#https://images.haarets.co.il/image/fetch/x_48,y_20,w_2152,h_1250,c_crop/q_auto,h_698,w_1200,c_fill,f_auto/fl_lossy.any_format.preserve_transparency.progressive:none/https://www.haaretz.co.il/polopoly_fs/1.8730941!/image/661877423.jpg#he#0.0#www.haaretz.co.il#"הקפטן של ""תאודור רוזוולט"" כתב למפקדיו מכתב שבו הזהיר מהחמרת המצב בסיפון כשעוד ועוד מאובחנים כחולים וביקש להוריד אלפי חיילים לבידוד בגואם: ""אנחנו לא במלחמה.  מלחים לא צריכים למות"""
2020-02-04 16:50:04#world#הנשיא הכריז: יצאת מהבית? ירו בך למוות!#https://www.bhol.co.il/news/1091414#https://www.bhol.co.il/media/693496/02.jpg?anchor=center&mode=crop&width=200&height=200&rnd=132100973040000000#he#-0.636#www.bhol.co.il#נשיא הפיליפינים, רודריגו דוטרטה, הכריז כי צריך בידוד שיפר את ההנחיה ויצא מביתו מסתכן במוות.  עד כה נצפו בפיליפינים 2,311 מקרי הידבקות בווירוס הקורונה ולפחות 96 אזרחים מתו מהנגיף
2020-04-03 00:00:00#world#בבהילו יצאנו מאמריקה: משליחות בניו-יורק לבידוד בארץ I יומן מסע#https://www.ch10.co.il/news/584579//#https://www.ch10.co.il/wp-content/uploads/2018/06/ידידיה.jpg#he#-0.2023#www.ch10.co.il#חדשות חרדים
2020-03-04 03:56:00#world#הבדיקה של טראמפ שלילית; תושבי ניו יורק הונחו לחבוש מסכות#https://www.maariv.co.il/corona/corona-world/Article-758007#https://images.maariv.co.il/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_630,w_1200/568153#he#-0.5719#www.maariv.co.il#בעוד הנשיא האמריקאי התבשר כי הוא אינו חולה בקורונה, ראש עיריית ניו יורק קרא לתושבי העיר לכסות את הפנים ביציאה מהבתים וכשהם נמצאים בקרבת אנשים אחרים
2020-04-03 00:00:00#world#המטוס הפרטי של ליאונל מסי נאלץ לבצע נחיתת חירום בבריסל#https://sports.walla.co.il/item/3350309#https://img.wcdn.co.il/f_auto,w_1200,t_54/ar_1.91,c_fill,g_auto/l_black_line,g_south,w_1.0,h_0.1,fl_relative,o_90/g_south_east,x_15,y_12,l_logo2,w_250/2/9/9/5/2995762-46.jpg#he#-0.3818#sports.walla.co.il#המטוס היה בדרך לטנריפה כשהתגלתה בו בעיה טכנית.  למרות שלא נמסרו פרטים נוספים, כוכב ברצלונה ככל הנראה לא היה עליו
2020-04-02 00:00:00#world#"ממפיס דפאי הרגיז את אוהבי החיות ואז תקף: ""שבו בשקט"""#https://sports.walla.co.il/item/3350210#https://img.wcdn.co.il/f_auto,w_1200,t_54/ar_1.91,c_fill,g_auto/l_black_line,g_south,w_1.0,h_0.1,fl_relative,o_90/g_south_east,x_15,y_12,l_logo2,w_250/3/0/0/3/3003455-46.jpg#he#-0.4404#sports.walla.co.il#"שחקן נבחרת הולנד וליון פרסם תמונות שלו עם לייגר, חיה שהיא הכלאה בין אריה לטיגריס, ועורר את זעמם של ארגונים למען בעלי חיים: ""אין דוגמה רעה מזו, החיות סובלות"""
2020-04-03 00:00:00#world#המאבק בקורונה: פנמה מפרידה בין גברים לנשים ברחוב#https://news.walla.co.il/item/3350244#https://img.wcdn.co.il/f_auto,w_1200,t_54/ar_1.91,c_fill,g_auto/l_black_line,g_south,w_1.0,h_0.1,fl_relative,o_90/g_south_east,x_15,y_12,l_logo2,w_250/3/0/0/3/3003497-46.jpg#he#-0.3818#news.walla.co.il#המדינה שבמרכז אמריקה נאבקת בנגיף שגבה את חייהם של 37 בני אדם.  במסגרת המאבק, החליטו לנקוט באמצעי בלתי שגרתי: נשים מורשות לצאת מהבית בימים שני, רביעי ושישי, בעוד. . . 
2020-04-01 16:33:13#world#ממפיס דפאי: לייגר בתור חיית מחמד#https://sport1.maariv.co.il/square/Article-832703#https://sport1images.maariv.co.il/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_630,w_1200/677449#he#0.0#sport1.maariv.co.il#חלוץ ליון ונבחרת הולנד שבר את הרשת כשפרסם באינסטגרם היישר מביתו תמונות של לייגר, שילוב של אריה וטיגריס, ולאחר מכן גם עורר את זעמם של ארגונים למען זכויות בעלי חיים.  מישהו צפה יותר מדי ב-Tiger King?
2020-04-02 00:00:00#world#קורונה: חברה ישראלית פתיחה מסכות עמידות נגד הנגיף#https://tech.walla.co.il/item/3350134#https://img.wcdn.co.il/f_auto,w_1200,t_54/ar_1.91,c_fill,g_auto/l_black_line,g_south,w_1.0,h_0.1,fl_relative,o_90/g_south_east,x_15,y_12,l_logo2,w_250/2/9/9/9/2999607-46.jpg#he#0.0#tech.walla.co.il#חברת MedCu הישראלית פיתחה מסכה חדשה מנחושת, עליה נגיף הקורונה יכול לשהות עד 30 דקות בלבד, לעומת חומרים אחרים שעליהם הנגיף נשאר בין שעות ועד ימים.  המסכות. . . 
2020-03-04 13:45:00#world#"קורונה: טיסת החילוץ של אל על מאוסטרליה נחתה בנתב""ג"#https://www.maariv.co.il/corona/corona-israel/Article-758051#https://images.maariv.co.il/image/upload/f_auto,fl_lossy/c_fill,g_faces:center,h_630,w_1200/568779#he#0.5106#www.maariv.co.il#מטוס של חברת התעופה הישראלית ובו מטיילים ישראלים שנתקעו באוסטרליה ובניו זילנד עקב משבר הקורונה, נחת בישראל בתום זמן שיא של שעות באוויר וללא עצירות ביניים
