datetime#topic#title#url#image_url#language#score#source_domain#description
2020-04-03 23:01:26#world#Lenkijoje - diskusijos apie rinkimų atidėjimą dėl pandemijos: valdantiesiems tai neparanku#https://www.15min.lt/naujiena/aktualu/pasaulis/lenkijoje-diskusijos-apie-rinkimu-atidejima-del-pandemijos-valdantiesiems-tai-neparanku-57-1298046#https://s1.15min.lt/static/cache/MTIwMHg2MjgsOTE3eDg5Niw3Mzk4MTYsb3JpZ2luYWwsLGlkPTUzMDQ1OTYmZGF0ZT0yMDIwJTJGMDQlMkYwMSwxNDcyMzAwODQ5/karantinas-lenkijos-mieste-sopote-5e8495584742e.jpg#lt#-0.4416#www.15min.lt#Lenkijos valdantieji dėl pandemijos neplanuoja nukelti gegužės pradžioje numatytų prezidento rinkimų.  Remiantis apklausa, juos atidėjus dabartinis šalies vadovas Andrzejus Duda. . . 
2020-04-02 06:45:24#world#Koronavirusas pasaulyje: COVID-19 atvejų skaičius viršijo milijoną, mirčių skaičius - 50 tūkstančių#https://www.15min.lt/naujiena/aktualu/pasaulis/koronavirusas-pasaulyje-auku-skaicius-jav-virsijo-5-tukstancius-57-1298360#https://s2.15min.lt/static/cache/MTIwMHg2MjgsOTIyeDgzNyw1OTcyNjEsb3JpZ2luYWwsLGlkPTUzMDQ5MTImZGF0ZT0yMDIwJTJGMDQlMkYwMiwyNTYzNTY1NDc1/niujorko-paramedikai-5e855fc4a7f21.jpg#lt#0.0#www.15min.lt#Patvirtintų užsikrėtimo naujuoju koronavirusu atvejų skaičius visame pasaulyje ketvirtadienį artėja prie milijono, kone eksponentiškai plečiantis pandemijai, tarp kurios jauniausių. . . 
2020-04-02 19:17:00#world#Paskelbti nauji užsikrėtusiųjų maršrutai#https://www.tv3.lt/naujiena/lietuva/1037362/paskelbti-nauji-uzsikretusiuju-marsrutai#https://www.tv3.lt/Uploads/UArticles/leadPhotos/77/cf/0c/08/77cf0c08943e0c93235602c4967d22dc.jpg#lt#-0.4939#www.tv3.lt#Siekdamas suvaldyti užkrečiamųjų ligų plitimą, NVSC vykdo visų COVID-19 atvejų epidemiologinį tyrimą (apklausia atvejus, aiškinasi užsikrėtimo . . . 
2020-04-02 23:35:00#world#Psichologai perspėja: koronavirusas padidins skyrybų skaičių#https://www.tv3.lt/naujiena/gyvenimas/1037379/psichologai-perspeja-koronavirusas-padidins-skyrybu-skaiciu#https://www.tv3.lt/Uploads/UArticles/leadPhotos/88/ba/08/0d/88ba080dc6de7386db56745c2c840324.jpg#lt#0.296#www.tv3.lt#Ištisas dienas būti namuose dėl koronaviruso pandemijos priversti žmonės vien tik dėl to patiria papildomo streso, konstatuoja Berlyno laisvojo . . . 
2020-04-04 00:00:01#world#Nuo šeštadienio draudžiama į Lietuvą atskristi, atplaukti galima tik vienu maršrutu#https://www.15min.lt/pasaulis-kiseneje/naujiena/kelioniu-ekspertas/nuo-sestadienio-draudziama-i-lietuva-atskristi-atplaukti-galima-tik-vienu-marsrutu-638-1299208#https://s1.15min.lt/static/cache/MTIwMHg2MjgsMTI2MXg0NDgsNjE2MTc4LG9yaWdpbmFsLCxpZD01MzAzNjk2JmRhdGU9MjAyMCUyRjAzJTJGMzEsNzczNzYyNDU3/kaune-nusileido-lektuvas-is-bankoko-5e8360f844843.jpg#lt#-0.4215#www.15min.lt#Nuo vidurnakčio Lietuvoje įsigaliojo nauja patekimo į Lietuvą ir išvykimo iš jos tvarka. 
2020-04-02 13:11:18#world#S.Skvernelis: draudimas grįžti keltais, lėktuvais negalios jau nusipirkusiems bilietus#https://www.15min.lt/naujiena/aktualu/lietuva/s-skvernelis-draudimas-grizti-keltais-lektuvais-negalios-jau-nusipirkusiems-bilietus-56-1298638#https://s2.15min.lt/static/cache/MTIwMHg2MjgsOTUweDM4Myw2MTYyMDksb3JpZ2luYWwsLGlkPTUyODc1ODYmZGF0ZT0yMDIwJTJGMDMlMkYxNywzMDM5ODMxNjc2/seime-5e7084e77da66.jpg#lt#-0.5574#www.15min.lt#Vyriausybei nuo šeštadienio visiškai uždraudus keleivių susisiekimą keltais ir lėktuvais, premjeras Saulius Skvernelis sako, kad ketvirtadienį nuspręsta dar leisti grįžti pilieč. . . 
2020-04-03 06:45:18#world#Koronavirusas pasaulyje: Europoje koronaviruso pandemijos aukų skaičius viršijo 40 000#https://www.15min.lt/naujiena/aktualu/pasaulis/koronavirusas-pasaulyje-57-1298966#https://s1.15min.lt/static/cache/MTAwMHg1MjMsNTY5eDE5MCw2MTYyNTEsb3JpZ2luYWwsLGlkPTUyOTIxNzQmZGF0ZT0yMDIwJTJGMDMlMkYyMCw0MTA0NzE5MjE2/koronavirusas-5e74a7a5056d1.jpg#lt#-0.25#www.15min.lt#Koronaviruso plitimas pasiekė dar neregėtą greitį.  Ketvirtadienį pranešta, kad COVID-19 užsikrėtusių asmenų skaičius visame pasaulyje perkopė milijoną, o mirčių – 50 tūkstančių. 
2020-04-03 21:23:00#world#Stabdomi skrydžiai ir keltai į Lietuvą#https://www.lrt.lt/naujienos/verslas/4/1160094/stabdomi-skrydziai-ir-keltai-i-lietuva#https://www.lrt.lt/img/2020/02/28/611366-884782-1287x836.jpg#lt#-0.2263#www.lrt.lt#Lietuvoje nuo šeštadienio stabdomi skrydžiai bei keltai į šalį grįžtantiems keleiviams, išskyrus kelto maršrutą Kylis–Klaipėda–Kylis arba turint vidaus reikalų ministro ar jo įgalioto asmens leidimą. 
2020-04-02 16:38:06#world#Užsienyje dirbantiems tautiečiams - raginimai negrįžti į Lietuvą per Velykas#https://www.15min.lt/naujiena/aktualu/lietuva/uzsienyje-dirbantiems-tautieciams-raginimai-negrizti-i-lietuva-per-velykas-56-1298832#https://s2.15min.lt/static/cache/MTIwMHg2MjgsOTYyeDQ1MSw2MTYyMDksb3JpZ2luYWwsLGlkPTUyODg4NDAmZGF0ZT0yMDIwJTJGMDMlMkYxOCwxODIzMzU2MDMw/spaudos-konferencija-5e71ecd891ad3.jpg#lt#0.0#www.15min.lt#Valstybės ekstremalių situacijų centro atstovas Giedrius Surplys užsienyje dirbančių Lietuvos piliečių dėl COVID-19 pavojaus prašo ten ir pasilikti, ir negrįžti į mūsų šalį švęsti. . . 
2020-04-03 16:02:00#world#„Čili“ nemoka algų ir verčia darbuotojus eiti iš darbo? Vadovas pripažįsta turintis rimtų sunkumų#https://www.tv3.lt/naujiena/verslas/1037540/cili-nemoka-algu-ir-vercia-darbuotojus-eiti-is-darbo-vadovas-pripazista-turintis-rimtu-sunkumu#https://www.tv3.lt/Uploads/UArticles/leadPhotos/ce/3c/5d/fe/ce3c5dfe3056ccb59f2b3ed7f30a0ffb.jpg#lt#-0.0526#www.tv3.lt#Prasidėjus karantinui valdžia ėmėsi priemonių, kuriomis skatino verslus išlaikyti darbuotojus.  Tačiau tai nepadėjo.  Darbuotojai ne tik negauna algų, bet . . . 
2020-04-03 03:48:00#world#Naujausia informacija. Švedijos premjeras teigia, kad šalis turi ruoštis ir tikėtis tūkstančių mirusiųjų#https://www.lrt.lt/naujienos/pasaulyje/6/1159646/naujausia-informacija-latvijoje-patvirtintas-pirmas-mirties-nuo-koronaviruso-atvejis#https://www.lrt.lt/img/2020/03/20/624122-843393-1287x836.jpg#lt#-0.6486#www.lrt.lt#Pasaulyje smarkiai augant naujų koronainfekcijų ir mirčių skaičiui, taip pat sparčiai daugėja COVID-19 išsigydžiusių žmonių.  Johnso Hopkinso universiteto, kuris globaliu mastu stebi padėtį, duomenimis, pagijusiųjų jau yra per 225 tūkst.  Daugiausiai jų skaičiuojama Kinijoje, Ispanijoje ir Vokietijoje. 
2020-04-03 16:48:19#world#A.Lukašenka liepė Baltarusijoje šalyje užauginti daugiau grikių#https://www.15min.lt/verslas/naujiena/zemes-ukis/a-lukasenka-liepe-baltarusijoje-salyje-uzauginti-daugiau-grikiu-313-1299410#https://s1.15min.lt/static/cache/MTIwMHg2MjgsMTEyOHgyNzcsNjM1MTkzLG9yaWdpbmFsLCxpZD01MTI0MzcwJmRhdGU9MjAxOSUyRjEyJTJGMDYsMTcxMTM4MzI1MQ==/aliaksandras-lukasenka-5dea6cc88824c.jpg#lt#0.0#www.15min.lt#Baltarusijos prezidentas Aliaksandras Lukašenka nurodė šalyje užauginti daugiau grikių, pranešė jo biuras, pasaulį krečiant koronaviruso pandemijos sukeltai krizei. 
2020-04-03 09:45:49#world#Nuosprendis I.Strazdauskaitės nužudymo byloje: iki gyvos galvos kalės tik vienas iš trijų žudikų#https://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/i-strazdauskaites-nuzudymo-byloje-padetas-taskas-merginos-budeliai-isgirdo-teismo-sprendima-59-1298812#https://s1.15min.lt/static/cache/MTIwMHg2MjgsOTY1eDMxMyw2MjU4MDEsb3JpZ2luYWwsLGlkPTM1NDEzODgmZGF0ZT0yMDE3JTJGMTIlMkYwNywzODk4NzIxODY3/karolis-bieliauskas-mantas-bieliauskas-ir-leonas-bieliauskas-5a29076a37dd1.jpg#lt#-0.875#www.15min.lt#Karantinas koreguoja ir teismų darbą.  Balandžio 3 d.  rytą paskelbtas verdiktas visuomenę sukrėtusioje plungiškės Ievos Strazdauskaitės žiauraus nužudymo byloje.  Nuosprendį bylos š. . . 
2020-04-02 14:18:00#world#Surplys ragina užsienyje dirbančius lietuvius negrįžti švęsti Velykų#https://www.lrt.lt/naujienos/lietuvoje/2/1159540/surplys-ragina-uzsienyje-dirbancius-lietuvius-negrizti-svesti-velyku#https://www.lrt.lt/img/2020/04/02/630479-93834-1287x836.jpg#lt#0.5719#www.lrt.lt#Visuomenės informavimo grupės vadovas Giedrius Surplys ragina užsienyje dirbančius Lietuvos piliečius nevažiuoti į Lietuvą švęsti Velykų.  Pasak jo, dėl pasaulyje siaučiančios epidemijos toks sprendimas yra pernelyg rizikingas. 
2020-04-02 03:36:00#world#Patvirtintų koronaviruso atvejų skaičius perkopė milijoną, mirusių - 50 tūkstančių#https://www.lrt.lt/naujienos/pasaulyje/6/1159216/naujausia-informacija-koronavirusas-pasieke-rekordines-aukstumas-uzsikretusiu-1-mln-mirciu-virsijo-50-000#https://www.lrt.lt/img/2020/04/02/630026-590210-1287x836.jpg#lt#0.1531#www.lrt.lt#Daugiau nei 3,9 mlrd.  žmonių – pusė pasaulio gyventojų – dabar priversti neišeiti iš savo namų, siekiant pažaboti koronavirusinės infekcijos COVID-19 plitimą, rodo ketvirtadienį naujienų agentūros AFP paskelbti duomenys.  Tos pačios dienos vakarą pranešta, kad diagnozuotų koronaviruso atvejų pasaulyje skaičius perkopė miljoną. 
2020-04-03 10:39:00#world#Latvijoje patvirtintas pirmas mirties nuo koronaviruso atvejis#https://www.tv3.lt/naujiena/lietuva/1037427/latvijoje-patvirtintas-pirmas-mirties-nuo-koronaviruso-atvejis#https://www.tv3.lt/Uploads/UArticles/leadPhotos/47/61/78/1b/4761781bbc07e2e9d3e4b4389e5d3320.jpg#lt#-0.5994#www.tv3.lt#Latvijoje patvirtintas pirmas asmens, sirgusio koronavirusine infekcija COVID-19 mirties atvejis, penktadienį paskelbė Latvijos sveikatos . . . 
2020-04-03 10:55:08#world#Darbuotojus atleidžia kelionių, transporto, prekybos įmonės#https://www.15min.lt/verslas/naujiena/bendroves/darbuotojus-atleidzia-kelioniu-transporto-prekybos-imones-663-1299102#https://s2.15min.lt/static/cache/MTIwMHg2MjgsMTAyOXg1ODcsNjE2MzQ0LG9yaWdpbmFsLCxpZD01MTcyMzY0JmRhdGU9MjAyMCUyRjAxJTJGMDgsMTA5MjU4NTMxOQ==/pinigai-5e15f56b2b789.jpg#lt#0.0#www.15min.lt#Dėl koronaviruso paskelbto karantino darbuotojus toliau atleidžia arba ketina atleisti kai kurios kelionių agentūros, transporto įmonės, prekybininkai. 
2020-04-03 19:32:00#world#Pasienyje su Latvija vėl susiformavo kilometrinės vilkikų eilės#https://www.tv3.lt/naujiena/verslas/1037589/pasienyje-su-latvija-vel-susiformavo-kilometrines-vilkiku-eiles#https://www.tv3.lt/Uploads/UArticles/leadPhotos/84/1c/c9/25/841cc925f25e6b09b8dcd626a740f662.jpg#lt#0.0#www.tv3.lt#Pasienyje su Latvija, ties Grenstalės-Saločių patikros postu susiformavo kelių kilometrų vilkikų eilės. Kaip BNS informavo Valstybės sienos apsaugos . . . 
2020-04-03 08:22:29#world#VSAT: pasienyje su Latvija buvusios automobilių eilės neliko#https://www.15min.lt/naujiena/aktualu/lietuva/vsat-pasienyje-su-latvija-buvusios-automobiliu-eiles-neliko-56-1298994#https://s1.15min.lt/static/cache/MTIwMHg2MjgsOTA4eDQ0MSw2MjMyNzQsb3JpZ2luYWwsLGlkPTUyODMwMjImZGF0ZT0yMDIwJTJGMDMlMkYxMywxNDEzNjg1ODg2/lietuvoslatvijos-pasienyje-5e6b5c2d3415b.jpg#lt#-0.296#www.15min.lt#Pasienyje su Latvija ketvirtadienį susidariusios automobilių eilės penktadienio rytą neliko. 
2020-04-03 19:15:51#world#Britanijos karalienė Elizabeth II kreipsis į tautą#https://www.15min.lt/vardai/naujiena/pasaulis/britanijos-karaliene-elizabeth-ii-kreipsis-i-tauta-1052-1299484#https://s2.15min.lt/static/cache/MTIwMHg2MjgsOTE0eDQyMiw4MTIyMzgsb3JpZ2luYWwsLGlkPTUwNjMzOTQmZGF0ZT0yMDE5JTJGMTElMkYwNiwxNDgwMjI1NTk1/elizabeth-ii-5dc2d2ac3f668.jpg#lt#0.0#www.15min.lt#Britanijos karalienė Elizabeth II ateinantį savaitgalį paskelbs ypatingąjį kreipimąsi į Jungtinės Karalystės ir Tautų Sandraugos žmones dėl koronaviruso pandemijos, penktadienį. . . 
2020-04-03 23:33:39#world#Vilniuje nusileido specialus lėktuvas iš Londono#https://www.15min.lt/naujiena/aktualu/lietuva/vilniuje-nusileido-specialus-lektuvas-is-londono-56-1299530#https://s2.15min.lt/static/cache/MTAyNHg1MzYsLDYyNTM0NSxvcmlnaW5hbCwsaWQ9NTMwMDMwMCZkYXRlPTIwMjAlMkYwMyUyRjI4LDM3MzMzODAyNzY=/pavasaris-5e7eeb1fb1ad5.jpg#lt#0.4019#www.15min.lt#Penktadienį prieš vidurnaktį Vilniuje nusileido specialaus lėktuvas su lietuviais iš Londono.  Kaip BNS informavo Lietuvos oro uostų komunikacijos vadovas Marius Zelenius, orlaivis. . . 
2020-04-03 18:35:25#world#„Družbos“ valdytoja Baltarusijoje iš „Orlen Lietuvos“ negaus 77 mln. eurų#https://www.15min.lt/verslas/naujiena/finansai/druzbos-valdytoja-baltarusijoje-is-orlen-lietuvos-negaus-77-mln-euru-662-1299462#https://s1.15min.lt/static/cache/MTIwMHg2MjgsNjgzeDg2MSw3MjE4ODgsb3JpZ2luYWwsLGlkPTMxOTMwODAmZGF0ZT0yMDE3JTJGMDclMkYxMSw5MTkyMzAwNDU=/orlen-lietuva-naftos-perdirbimo-gamykla-5964bf9389f77.jpg#lt#0.0#www.15min.lt#Naftotiekio „Družba“ atkarpą Baltarusijoje valdanti bendrovė „Polocktransneft Družba“ iš didžiausio Lenkijos naftos koncerno „Orlen“ valdomos Lietuvos įmonės „Orlen Lietuva“. . . 
2020-04-03 14:07:54#world#„Čili picos“ darbuotojai už vasarį gavo tik pusę atlyginimo, nors dirbta visu pajėgumu#https://www.15min.lt/verslas/naujiena/bendroves/cili-pica-darbuotojams-krize-pasijuto-anksciau-nei-ji-prasidejo-puses-algu-negavo-jau-uz-vasari-663-1298500#https://s1.15min.lt/static/cache/MTIwMHg2MjgsLDYxNjM0NCxvcmlnaW5hbCwsaWQ9NTI4OTIzMiZkYXRlPTIwMjAlMkYwMyUyRjE4LDE3NTc5NjI2NDE=/trecioji-karantino-diena-vilniuje-5e7206a4521df.jpg#lt#0.0#www.15min.lt#Nors karantinas Lietuvoje paskelbtas kovo viduryje, picerijų tinklo „Čili pica“ darbuotojai skundžiasi pusės atlyginimo negavę ir už vasarį, kai restoranai dirbo visu pajėgumu. . . . 
2020-04-02 18:34:00#world#Linkevičius: pervežant medicinos reikmenis, turėtume sulaukti NATO orlaivių pagalbos#https://www.lrt.lt/naujienos/lietuvoje/2/1159615/linkevicius-pervezant-medicinos-reikmenis-turetume-sulaukti-nato-orlaiviu-pagalbos#https://www.lrt.lt/img/2020/01/08/580318-58946-1287x836.jpg#lt#0.4019#www.lrt.lt#Ketvirtadienį užsienio reikalų ministras Linas Linkevičius dalyvavo NATO užsienio reikalų ministrų susitikime, kuris pirmą kartą Aljanso istorijoje vyko per saugaus ryšio vaizdo konferenciją. 
2020-04-02 13:23:00#world#PSO rekomendacijos dėl kaukių gali pasikeisti po naujų išvadų#https://www.lrt.lt/naujienos/mokslas-ir-it/11/1159511/pso-rekomendacijos-del-kaukiu-gali-pasikeisti-po-nauju-isvadu#https://www.lrt.lt/img/2020/03/31/629454-686473-1287x836.jpg#lt#0.0#www.lrt.lt#Oficialūs patarimai dėl to, ar žmonės turėtų nešioti kaukes viešumoje, gali pasikeisti po to, kai atsirado naujų įrodymų, kaip jos gali apsaugoti žmones nuo koronaviruso, rašo „Sky News“. 
2020-04-03 14:52:00#world#Lietuvos-Latvijos pasienyje susiformavo kilometrinės vilkikų eilės#https://www.lrt.lt/naujienos/eismas/7/1160007/lietuvos-latvijos-pasienyje-susiformavo-kilometrines-vilkiku-eiles#https://www.lrt.lt/img/2019/04/24/415786-15449-1287x836.jpg#lt#0.0#www.lrt.lt#Pasienyje su Latvija, ties Grenstalės–Saločių patikros postu susiformavo kelių kilometrų vilkikų eilės. 
2020-04-03 07:34:48#world#D.Grybauskaitė vadovaus JT komisijai, atsakingai už skaidrumą, finansinę atskaitomybę#https://www.15min.lt/naujiena/aktualu/lietuva/d-grybauskaite-vadovaus-jt-komisijai-atsakingai-uz-skaidruma-finansine-atskaitomybe-56-1298984#https://s2.15min.lt/static/cache/MTIwMHg2MjgsNjcweDU3Niw2MTg0Njcsb3JpZ2luYWwsLGlkPTUyNzI1MDQmZGF0ZT0yMDIwJTJGMDMlMkYwNiwzNjg5ODI4MDQx/iniciatyva-heforshe-5e624f8c6e747.jpg#lt#0.3182#www.15min.lt#Kadenciją baigusi prezidentė Dalia Grybauskaitė vadovaus Jungtinių Tautų (JT) komisijai, rengsiančiai rekomendacijas dėl tarptautinės finansinės atskaitomybės, skaidrumo ir sąž. . . 
2020-04-02 12:53:40#world#U. von der Leyen atsiprašo Italijos, tačiau nepritaria „koronaobligacijoms“#https://www.respublika.lt/lt/naujienos/pasaulis/pasaulio_politika/u_von_der_leyen_atsipraso_italijos_taciau_nepritaria_koronaobligacijoms/#https://www.respublika.lt/uploads/img/catalog/1/photo_for_homepage_1_53233031.jpg#lt#0.1901#www.respublika.lt#Europos Komisijos (EK) pirmininkė Ursula von der Leyen pareiškė, kad Europos šalis dabar yra pasirengusios padėti Italijai susidoroti su koronavirusu, nors anksčiau jos susitelkė savo pačių vidaus problemas .  Vis dėlto, EK vadovė nepritarė Rom. . . 
2020-04-03 18:49:24#world#50 vienkartinių veido kaukių Lietuvos prekybos centre parduoda už 45 eurus. Ar tikrai?#https://www.15min.lt/naujiena/aktualu/lietuva/50-vienkartiniu-veido-kaukiu-lietuvos-prekybos-centre-parduoda-uz-45-eurus-ar-tikrai-56-1298766#https://s1.15min.lt/static/cache/MTIwMHg2MjgsMTA2N3g0NjQsNjE2Mjk3LG9yaWdpbmFsLCxpZD01MjkzOTgwJmRhdGU9MjAyMCUyRjAzJTJGMjIsMTQ1MzIzNTc5MA==/siuvamos-mdicinines-kaukes-5e7796b03f84f.jpg#lt#0.0#www.15min.lt#Feisbuke skelbiama nuotrauka, kurioje įamžinta viename Lietuvos prekybos centrų pardavinėjamos vienkartinės veido kaukės.  Skelbiama, neva 50 kaukių parduodama už 45 eurus. 
2020-04-03 09:16:00#world#„Oro navigacijos“ vadovas: antrasis ketvirtis bus prasčiausias istorijoje#https://www.tv3.lt/naujiena/lietuva/1037402/oro-navigacijos-vadovas-antrasis-ketvirtis-bus-prasciausias-istorijoje#https://www.tv3.lt/Uploads/UArticles/leadPhotos/e1/1b/41/e0/e11b41e0d7dcdc789fc76914114b645b.jpg#lt#-0.6249#www.tv3.lt#Lietuvos oro erdvėje dėl koronaviruso smarkiai sumažėjus skrydžių, jų valdymo bendrovės „Oro navigacija“ vadovas prognozuoja, jog antrasis metų ketvirtis . . . 
