2020-04-03 10:56:00#sport#Chabib vyhrál hru o největšího sraba. Já jsem připraven, říká McGregor#https://sport.tn.nova.cz/clanek/hru-o-nejvetsiho-sraba-vyhrava-chabib-ja-jsem-pripraven-rika-mcgregor.html#https://img.cz.prg.cmestatic.com/media/images/600x338/Jan2020/2350570.jpg?836b#cs#0.7351#sport.tn.nova.cz#Vypadá to, že Conor McGregor se opět nemýlil.  Chabib je kvůli bezpečnostním opatřením uvězněn v Rusku a UFC 249 se nezúčastní.  Duel o titul šampiona lehké váhy se tak prozatím odkládá a Tony Ferguson zůstává bez soupeře.  Po naplnění predikce se irský ranař opřel do svého rivala a vzkázal, že on může bojovat. 
2020-04-03 09:00:00#world#Česká umělkyně šije v New Yorku roušky. Zájem o ně mezi Američany roste#https://www.lidovky.cz/relax/moda/ceska-umelkyne-sije-v-new-yorku-rousky-zajem-o-ne-mezi-americany-roste.A200403_090018_moda_ele#https://1gr.cz/fotky/lidovky/20/041/lnc460/ELE8275ba_P202004020897001.jpg#cs#0.5719#www.lidovky.cz#Američané se kvůli ochraně před koronavirem po počáteční nedůvěře stále více zajímají o roušky.  Pociťuje to i Češka Radka Salcmannová, která žije v newyorském Brooklynu.  Látkové masky na obličej začala nejprve vizuální umělkyně, která se zaměřuje na módu a vystavovala během newyorského i losangeleského týdne módy, šít svým známým, teď se jí ale prostřednictvím sociálních sítí ozývá stále víc a víc lidí. 
2020-04-02 13:42:00#business#Zachraň hospodu: lidé mohou podporovat podniky skrze poukazy#https://www.e15.cz/koronahelpdesk-e15/po-akci-zachran-pivo-startuje-projekt-zachran-hospodu-1368331#https://img.cncenter.cz/img/11/normal690/6253443_koronavirus-podnikatel-hospoda-rouska-v0.jpg?v=0#cs#0.7096#www.e15.cz#Velké tuzemské pivovary vyrazily do boje za přežití tuzemských restaruací a hospod.  Na začátku dubna spustily projekt Zachraň hospodu. 
2020-04-02 20:00:45#tech#Jak prodloužit výdrž iPhonu: 7 tipů pro zlepšení výdrže baterie v iOS 13.4#https://www.letemsvetemapplem.eu/2020/04/02/jak-prodlouzit-vydrz-iphonu/#https://www.letemsvetemapplem.eu/wp-content/uploads/2019/07/iphone_nabijeni_baterie_fb.jpeg#cs#0.5574#www.letemsvetemapplem.eu#Někteří z našich čtenářů si v diskuzích článků, které se týkaly operačního systému iOS či iPadOS 13, stěžovalo na mizernou a zhoršenou výdrž baterie jejich. . . 
2020-04-01 14:00:50#tech#iWork pro macOS i iOS se dočkal velkých vylepšení#https://www.letemsvetemapplem.eu/2020/04/01/iwork-pro-macos-i-pro-ios-se-dockal-velkych-vylepseni/#https://www.letemsvetemapplem.eu/wp-content/uploads/2019/04/iwork_mac_fb.jpg#cs#0.7506#www.letemsvetemapplem.eu#Jablečný kancelářský balíček se ve včerejších večerních hodinách dočkal aktualizace.  Prvně se aktualizace Pages, Numbers a Keynote dotkla operačního systému macOS, avšak. . . 
2020-04-02 16:01:40#tech#Stáhněte zdarma aplikaci Widgets - CPU | RAM| Battery a ušetřete 120 Kč#https://www.svetandroida.cz/widgets-cpu-ram-battery-zdarma/#https://www.svetandroida.cz/media/2020/04/widgets-cpu-ram-battery-zdarma.jpg#cs#0.7579#www.svetandroida.cz#Na Google Play je totiž po omezenou dobu zdarma aplikace Widgets - CPU | RAM| Battery od studia PowerAudio Team.  Normálně za ni přitom zaplatíte 120 korun. 
2020-01-04 09:35:00#sport#Bývalý daviscupový kapitán Patrick McEnroe se zotavil z nemoci COVID-19#https://www.tenisportal.cz/zpravy/byvaly-daviscupovy-kapitan-patrick-mcenroe-se-zotavil-z-nemoci-covid-19-28148/#https://www.tenisportal.cz/res/data/article/photo-big-icon/nc-5c87052a2ae106813dffd225d4531b8e.jpg#cs#0.0#www.tenisportal.cz#Bývalý daviscupový kapitán Patrick McEnroe se zotavil z nemoci COVID-19 - tenisové články a informace o tenisových turnajích přináší TenisPortal. cz. 
2020-03-31 22:00:00#tech#Slevy až 20 % na vybraný sortiment HONOR v rámci Fans Days#https://m.mobilmania.cz/slevy-az-20--na-vybrany-sortiment-honor-v-ramci-fans-days/a-1347934#https://www.mobilmania.cz/getthumbnail.aspx?q=100&height=20000&width=20000&id_file=418900643#cs#0.6037#m.mobilmania.cz#HONOR Fans Days 2020 právě odstartoval.  Poběží od 30.  března do 12.  dubna celkem v 18 zemích včetně České republiky, Slovenska, Německa, Francie, Velké Británie, Ruska, Malajsie a dalších zemí. 
2020-03-04 08:45:00#world#Česká umělkyně šije v New Yorku roušky, zájem je stále větší#https://www.ceskenoviny.cz/zpravy/ceska-umelkyne-sije-v-new-yorku-rousky-zajem-je-stale-vetsi/1875202#https://i3.cn.cz/14/1585896432_P202004030215601.jpg#cs#0.5719#www.ceskenoviny.cz#New York - Američané se kvůli ochraně před koronavirem po počáteční nedůvěře stále více zajímají o roušky.  Pociťuje to i Češka Radka Salcmannová, která žije v newyorském Brooklynu.  Látkové masky na obličej začala nejprve vizuální umělkyně, která se zaměřuje na módu a vystavovala během newyorského i losangeleského týdne módy, šít svým známým, teď se jí ale prostřednictvím sociálních sítí ozývá stále víc a víc lidí. 
2020-03-04 19:56:00#business#V Americe se budou dražit dvě nádherné tatrovky. Tipnete si cenu, za níž se prodají?#https://www.auto.cz/v-americe-se-budou-drazit-dve-nadherne-tatrovky-tipnete-si-cenu-za-niz-se-prodaji-133942#https://img2.auto.cz/img/29/normal690/6268209_tatra-87-306-v0.jpg?v=0#cs#0.5994#www.auto.cz#Klasické osobní tatrovky mají příznivce nejen v České republice, ale jejích elegantní design si získal fanoušky také například v Severní Americe.  Přesto vás může překvapit, že se hned dvě takové Tatry budou dražit ve Spojených státech amerických.  V jediné aukci. 
2020-02-04 21:22:00#world#Ropa vykázala rekordní jednodenní růst v naději na nižší dodávky#https://www.ceskenoviny.cz/zpravy/ropa-vykazala-rekordni-jednodenni-rust-v-nadeji-na-nizsi-dodavky/1875048#https://i3.cn.cz/14/1572784685_P201911030316701.jpg#cs#0.5106#www.ceskenoviny.cz#Londýn/New York - Ceny ropy se prudce zvyšují - severomořská ropa Brent i americká lehká ropa WTI vykázaly svůj nejprudší jednodenní nárůst v historii.  Ropa reaguje na prohlášení amerického prezidenta Donalda Trumpa, že Rusko a Saúdská Arábie brzy oznámí, že se dohodly na snížení těžby o deset až 15 milionů barelů denně.  Moskva ale takový vývoj nepotvrdila. 
2020-04-02 07:24:00#tech#Karty Geforce RTX 2080 Super a 2070 Super míří do notebooků, Nvidia ale odhalila mnohem víc#https://www.zive.cz/clanky/karty-geforce-rtx-2080-super-a-2070-super-miri-do-notebooku-nvidia-ale-odhalila-mnohem-vic/sc-3-a-203207/default.aspx#https://www.zive.cz/getthumbnail.aspx?q=100&height=20000&width=20000&id_file=39922071#cs#0.5994#www.zive.cz#Místo GTX 1660Ti nyní dostanete RTX 2060 bez změny ceny • Grafiky série Super míří do vyšší cenové hladiny • Nový Optimus už podporuje G-Sync
2020-04-03 08:51:17#science#Poznali byste roztomilou holčičku na fotce? Místo matematiky se vrhla na hraní#https://www.super.cz/693829-poznali-byste-roztomilou-holcicku-na-fotce-misto-matematiky-se-vrhla-na-hrani.html#https://media.super.cz/images/top_foto1/0000000005950334/tXhkjlbX4_IFtwluIRqOiQ/5e8361356aaf8ff6a7210200-304843.jpg?20200331172647#cs#0.5859#www.super.cz#Místo hraní na divadle nebo natáčení teď Dana Morávková (48) tráví každý den se svou rodinou.  Měla tak čas zapátrat ve svém domácím archivu a našla roztomilou fotku z dětství.  Na snímku, kde je jako dvouletá holčička, by ji ale poznal málokdo. 
2020-03-20 20:30:00#science#Planeta lépe dýchá, každý neuskutečněný let je pro klima výhrou. Beze změn jde ale o dočasný jev#https://www.irozhlas.cz/veda-technologie/veda/emise-koronavirus_2004011729_pek#https://www.irozhlas.cz/sites/default/files/styles/zpravy_facebook/public/images/03785015.jpeg?itok=wcLyE4_e#cs#0.6705#www.irozhlas.cz#Útlum ekonomiky přináší nižší produkci skleníkových plynů.  Jenomže vytápění a zvýšená spotřeba elektřiny pro miliony lidí, kteří místo cestování do škol a úřadů sedí doma, může rozdíl vyrovnat. 
2020-04-04 00:00:00#science#ASTRONOMIE: Nejdůležitější úplněk v roce si zaslouží potlesk#https://neviditelnypes.lidovky.cz/veda/astronomie-nejdulezitejsi-uplnek-v-roce-si-zaslouzi-potlesk.A200403_203817_p_veda_wag#https://1gr.cz/o/pes/og-pes-default.png#cs#0.5984#neviditelnypes.lidovky.cz#Noční oblohu teď válcují dvě nejjasnější tělesa – Měsíc a Venuše.  Venuše je nejjasnější a nadcházející měsíční úplněk bude mimořádný hned ze dvou důvodů. 
2020-04-02 15:28:58#sport#Krmenčík má titul. Belgická liga se nedohraje, mistrem se staly Bruggy#https://sport.aktualne.cz/fotbal/zahranici/krmencik-ma-titul-belgicka-liga-se-nedohraje-mistrem-se-stal/r~e9b072ca74e511ea9c800cc47ab5f122/#https://cdn.xsd.cz/original/8356b0c5b7c03e82a45fffa5bfa81277.jpg#cs#0.743#sport.aktualne.cz#Lídr tabulky měl v čele náskok patnácti bodů. 
2020-04-02 19:43:00#world#Pomocná ruka pro Jezeří? Státní zámek je na seznamu nejohroženějších evropských památek#https://www.irozhlas.cz/kultura/jezeri-zamek-pamatka-ohrozena_2004021943_sot#https://www.irozhlas.cz/sites/default/files/styles/zpravy_facebook/public/uploader/img_8977_200402-185509_sot.jpg?itok=NJxpzpcA#cs#0.6597#www.irozhlas.cz#Program Sedm nejohroženějších památek v Evropě má za cíl upozornit veřejnost i soukromé subjekty, usilovat o záchranu staveb a zajistit jim udržitelnou budoucnost. 
2020-03-04 09:02:00#world#V Německu prudce stoupla důvěra ve vládu Merkelové#https://www.ceskenoviny.cz/zpravy/v-nemecku-prudce-stoupla-duvera-ve-vladu-merkelove/1875210#https://i3.cn.cz/14/1584561119_P202003181152401.jpg#cs#0.5106#www.ceskenoviny.cz#Berlín - V Německu za poslední měsíc, kdy země bojuje s koronavirem, prudce stoupla důvěra ve vládu vedenou kancléřkou Angelou Merkelovou.  S prací kabinetu je podle průzkumu pro veřejnoprávní televizi ARD spokojeno 63 procent občanů, začátkem března jich bylo jen 35 procent.  Výrazně nahoru šla také obliba Merkelové i dalších vládních politiků. 
2020-02-04 18:28:00#world#O bezúročné úvěry byl velký zájem; KSČM chce nouzový stav kratší#https://www.ceskenoviny.cz/zpravy/o-bezurocne-uvery-byl-velky-zajem-kscm-chce-nouzovy-stav-kratsi/1874816#https://i3.cn.cz/14/1585834258_P202004020625501.jpg#cs#0.6705#www.ceskenoviny.cz#Praha - O bezúročné úvěry pro podnikatele, které zasáhla vládní opatření proti koronaviru, byl dnes enormní zájem.  Vyčleněných 1,5 miliardy korun rozebrali během tří hodin.  Odpoledne byl příjem žádostí obnoven a limit se zvýšil na pět miliard.  Další omezení činnosti podnikatelů či života Čechů podle premiéra Andreje Babiše vláda už nečeká, postupný návrat do normálních kolejí by podle něj mohl začít postupně po Velikonocích a vyvrcholit koncem května či v červnu.  Školy by se měly otevírat postupně od nižších stupňů.  Vládou požadované prodloužení nouzového stavu do 11.  května ale může příští týden ve Sněmovně narazit.  KSČM, která vládu toleruje, podpoří prodloužení pouze do konce dubna. 
2020-04-03 10:41:00#tech#Samsung k jakémukoliv modelu řady Galaxy S20 přibalí zdarma druhý telefon#https://m.mobilmania.cz/samsung-k-jakemukoliv-modelu-rady-galaxy-s20-pribali-zdarma-druhy-telefon/a-1347962#https://www.mobilmania.cz/getthumbnail.aspx?q=100&height=20000&width=20000&id_file=215348047#cs#0.5106#m.mobilmania.cz#Samsung dnes spustil prodejní akci, která se vztahuje k modelům řady Galaxy S20.  Pokud si pořídíte jakoukoliv „es dvacítku“ (mimo nejdražší 512GB verze Galaxy S20 Ultra), dostanete zdarma Galaxy A20e, jehož maloobchodní doporučená cena
2020-04-02 15:24:00#sport#Krmenčík s Delim získali titul, liga v Belgii byla předčasně ukončena#https://www.idnes.cz/fotbal/zahranici/bruggy-belgicka-liga-titul-krmencik-deli.A200402_152412_fot_zahranici_min#https://servis.idnes.cz/fbimg.aspx?foto=ALD8132c2_profimedia_04966547841.jpg#cs#0.5719#www.idnes.cz#Bruggy jsou první fotbalovým mistrem současné sezony.  V Belgii totiž předčasně sezonu ukončili, zbývalo odehrát poslední dějství základní části a dalších deset kol nadstavby.  Bruggy mají v tabulce patnáctibodový náskok před Gentem. 
2020-04-02 09:13:47#sport#Další tradiční slovenský klub končí. Petržalka hrála i Ligu mistrů, teď rozpustila hráčský kádr#https://www.sport.cz/fotbal/evropske-ligy/clanek/1324504-dalsi-tradicni-slovensky-klub-konci-petrzalka-hrala-i-ligu-mistru-ted-rozpustila-hracsky-kadr.html#https://media.sport.cz/images/top_foto1/0000002009990564/pPc3pYCtpXgMtjAj64KgsA/5b916e031159bcb63fed0200-261865.jpg?20180906201221#cs#0.7003#www.sport.cz#Další slovenský fotbalový klub je na dně.  Momentálně sice druholigový, ale i tak patřil bratislavský FC Petržalka k tradičním klubům v zemi východních sousedů.  Po rozdělení republiky prošel různými peripetiemi, ale v roce 2004 nově ustavený FC navazoval na historii klubu založeného už v roce 1898 pod názvem Pozsonyi Torna Egyesület.  Teď rozpustil hráčský kádr a fotbalisté jsou bez angažmá. 
2020-04-01 10:00:02#tech#Apple aktualizuje aplikace balíčku iWork, přidává podporu sdílení složek na iCloudu#https://jablickar.cz/apple-aktualizuje-aplikace-balicku-iwork-pridava-podporu-sdileni-slozek-na-icloudu/#https://jablickar.cz/wp-content/uploads/2019/10/pages-numbers-keynote-iWork.jpg#cs#0.6705#jablickar.cz#Společnost Apple včera vydala aktualizaci svých nativních aplikací, které jsou součástí kancelářského balíčku iWork.  Součástí nejnovější aktualizace je například podpora. . . 
2020-04-02 16:32:00#science#‚Zájem učinit další velký skok lidstva.‘ Astronautem NASA se chce stát přes 12 tisíc Američanů#https://www.lidovky.cz/relax/zajimavosti/zajem-ucinit-dalsi-velky-skok-lidstva-astronautem-nasa-se-chce-stat-pres-12-000-americanu.A200402_162148_ln-zajimavosti_ele#https://1gr.cz/fotky/lidovky/19/123/lnc460/ELE805744_koch.jpg#cs#0.8126#www.lidovky.cz#Více než 12 000 Američanů projevilo zájem zúčastnit se výběru nové generace astronautů amerického Národního úřadu pro letectví a vesmír (NASA) pro plánované lety na Měsíc a poté i na Mars.  Vesmírná agentura o tom informovala na svém webu. 
2020-03-27 14:21:00#entertainment#Hvězda seriálu Slunečná Eva Burešová: Zamilovaná až po uši! Plánuje svatbu?#https://sip.denik.cz/pribehy-a-udalosti/eva-buresova-nova-laska-plany-na-miminko.html#https://g.denik.cz/56/93/buresova-d200327iy5w61_sip-1140.jpg#cs#0.807#sip.denik.cz#Eva Burešová je nejen skvělá zpěvačka a herečka, ale i maminka na plný úvazek! S malým Nathanielem byla po rozchodu s jeho otcem delší čas sama, pak ale potkala Matyáše Adamce a ten jí doslova očaroval! Plánuje posunout Burešová vztah a mladšího partnera si vzít, nebo raději po předchozí zkušenosti dá věcem čas? - 1 kapitola
2020-04-02 19:00:00#sport#Odchovanec Komety Lukáš Dostál je nejlepším brankářem finské ligy#https://brnensky.denik.cz/hokej_region/odchovanec-komety-lukas-dostal-je-nejlepsim-brankarem-finske-ligy-20200402.html#https://g.denik.cz/50/50/dostal-byl-vyhlasen-nejlepsim-brankarem-finske-ligy_denik-630-16x9.jpg#cs#0.6369#brnensky.denik.cz#Devatenáctiletý Lukáš Dostál byl vyhlášen nejlepším brankářem finské hokejové ligy.  Opora Ilvesu Tampere získala cenu Urpa Ylönena jako druhý český gólman…
