datetime#topic#title#url#image_url#language#score#source_domain#description#share_url
2021-03-10 23:51:34#tech#福島の光と影、着実な復興でも戻らぬ町のにぎわい－東日本大震災10年#https://www.bloomberg.co.jp/news/articles/2021-03-10/QPRW11DWX2PX01#https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iLKnIdDTzmS8/v0/1200x799.jpg#ja#0.6249#www.bloomberg.co.jp#2011年３月11日に発生した東日本大震災から丸10年。政府は多額の資金を投じて被災地に住民と仕事を呼び戻そうとしているが、福島県の復興は今なお道半ばだ。#https://www.bloomberg.co.jp/news/articles/2021-03-10/QPRW11DWX2PX01
2021-03-11 13:24:00#tech#10周年を迎えるChromebook、期待の新人#https://www.itmedia.co.jp/news/articles/2103/11/news090.html#https://image.itmedia.co.jp/news/articles/2103/11/l_yu_chromebook.jpg#ja#0.5719#www.itmedia.co.jp#2011年6月15日に最初のモデルが発売された「Chromebook」。10年目を迎え、出荷台数が急増中。メインでも使えそうな期待の新モデルも、もうすぐ発売されます。 (1/2)#https://www.itmedia.co.jp/news/articles/2103/11/news090.html
2021-03-11 21:19:37#entertainment#ソニー、『約束のネバーランド』コラボウォークマン＆完全ワイヤレス受注開始。3/24まで1000円オフ#https://www.phileweb.com/news/d-av/202103/11/52259.html#http://www.phileweb.com/news/ogp/d-av/522/b91efae0d815573b2aa611f4ebc8a38a.jpg#ja#0.6249#www.phileweb.com#ソニーマーケティングは、TVアニメ『約束のネバーランド』とコラボレーションしたハイレゾ対応ウォークマンと完全ワイヤレスイヤホンを、本日3月11日10時から受注開始した。3月24日10時までに注文すると1,000円オフとなる。#https://www.phileweb.com/news/d-av/202103/11/52259.html
2021-03-11 18:10:00#entertainment#故三浦春馬さん代役務めた海宝直人 次作舞台を前に「改めて奇跡だな」#https://article.auone.jp/detail/1/5/9/103_9_r_20210311_1615454055121569#https://portal.st-img.jp/thumb/c6f408aae11b2750e9fe303eb1cf5bbd_1615467891_l.jpg#ja#0.5859#article.auone.jp#海宝直人（左）と浜田めぐみ 　戦時中、時代に翻弄された日系家族の実話を元にしたミュージカル「アリージャンス～忠誠～」の最終舞台稽古が、初日前日の１１日、都内で行われ、日系人姉弟役の濱田めぐみ（４８）と#https://article.auone.jp/detail/1/5/9/103_9_r_20210311_1615454055121569
2021-03-11 20:00:55#entertainment#キスマイと中居正広は”ラブラブ”？ 恒例グダグダトークにファン歓喜 「東北への思い」は歌でしっかり届ける#https://news.yahoo.co.jp/articles/541a525a20f472ba418d627b02b7a1b2093c26e2#https://amd-pctr.c.yimg.jp/r/iwiz-amd/20210311-00000062-chuspo-000-5-view.jpg#ja#0.8442#news.yahoo.co.jp#11日に放送されたTBS系「音楽の日」で、東日本大震災が発生した2011年デビューのKis―My―Ft2が出演。歌唱前には総合司会の中居正広（48）と恒例？の”グダグダトーク”が繰り広げられた。#https://news.yahoo.co.jp/articles/541a525a20f472ba418d627b02b7a1b2093c26e2
2021-03-11 22:54:00#entertainment#関ジャニ∞丸山隆平「知ってるワイフ」スペシャルゲストで登場 アドリブに大倉忠義も笑顔#https://mdpr.jp/news/detail/2477460#https://img-mdpr.freetls.fastly.net/article/JqeW/nm/JqeWQrJP_J5BX8y02iQ_Ebl6WpLTlu5EarA0S2-oG1Q.jpg?width=700&disable=upscale&auto=webp#ja#0.7003#mdpr.jp#関ジャニ∞の丸山隆平が、18日放送の大倉忠義が主演を務めるフジテレビ系木曜劇場「知ってるワイフ」（毎週木曜よる10時～）の最終回にスペシャルゲストとして出演することが分かった。#https://mdpr.jp/news/detail/2477460
2021-03-11 21:20:11#entertainment#JO1が東日本大震災復興支援チャリティイベントに参加！メッセージ動画も公開#https://www.tvlife.jp/entame/355570#https://www.tvlife.jp/wps/wp-content/uploads/2021/03/355570_00.jpg#ja#0.8016#www.tvlife.jp#グローバルボーイズグループ・JO1が、heyheyで東日本大震災復興支援のスペシャルチャリティイベントに参加することを発表。メンバーからのメッセージ動画も公開された。「heyhey」は、“タレントから自分にパーソナライズされたメッセージが欲しいファン”と、“ファンとのエンゲージメントを高めたいタレン. . . #https://www.tvlife.jp/entame/355570
2021-03-11 16:20:00#world#米中、安保や人権問題で火花 外交トップが18日会談#https://www.nikkei.com/article/DGXZQOGN1151M0R10C21A3000000/#https://article-image-ix.nikkei.com/https%3A%2F%2Fimgix-proxy.n8s.jp%2FDSXZQO0384268011032021000000-1.jpg?auto=format%2Ccompress&ch=Width%2CDPR&q=45&fit=crop&bg=FFFFFF&w=1200&h=630&fp_x=0.51&fp_y=0.38&fp_z=1&crop=focalpoint&ixlib=js-1.4.1&s=9db22e2f19aa8a4d7ffb1f5a39a8230e#ja#0.6249#www.nikkei.com#【ワシントン=永沢毅、北京=羽田野主】ブリンケン米国務長官が中国の外交担当トップ、楊潔篪（ヤン・ジエチー）共産党政治局員と18日、アラスカ州で会談に臨む。米中の外交トップが対面式で会うのはバイデン政権では初めてで、「新冷戦」とも称される米中関係の先行きを占う会談となる。安全保障や人権問題、経済など幅広い分野で火花を散らすのは確実だ。ブリンケン氏はこれに先立つ15日から日本と韓国を歴訪する。その#https://www.nikkei.com/article/DGXZQOGN1151M0R10C21A3000000/
2021-03-11 05:00:27#world#【海外発！Breaking News】食用としてモルモットを育てる夫婦に賛否「幸せに暮らしているので屠殺に躊躇いはない」（豪）#https://japan.techinsight.jp/2021/03/iruy03101404.html#https://japan.techinsight.jp/wp-content/uploads/2021/03/colhodingguineapig03101239.jpg#ja#0.7171#japan.techinsight.jp#自宅の庭でモルモットを飼育するオーストラリアの夫婦は、ペットとしてではなく食用として育てている。「他の食用肉を食べるよりも社会的かつ倫理的なのです」と話す夫婦は、友人たちにもモルモットを使った食事を振舞っているという。『ABC News』などが伝えた。 豪タスマニア州ウィンヤード在住のリーズ・キャンベルさん（#https://japan.techinsight.jp/2021/03/iruy03101404.html
2021-03-11 06:52:39#business#米ＣＰＩや米１０年債入札を受けドル円は戻り売り優勢に＝ＮＹ為替概況#https://fx.minkabu.jp/news/178285#https://fx.minkabu.jp/assets/og/news-b9f6b7c9ff4a94be8ad081f38f40ff15ac8afc75cf7fae477400abe4b7f6e6fe.png#ja#0.5267#fx.minkabu.jp#きょうのＮＹ為替市場でドル円は戻り売りが優勢となり、一時１０８．３５円近辺まで下落する場面がみられた。序盤は１０８円台後半に上昇してＮＹ時間に戻って来たものの、日銀が来週発表する政策点検に関連して、. . . #https://fx.minkabu.jp/news/178285
