datetime#topic#title#url#image_url#language#score#source_domain#description#share_url#page_id
2020-04-02 20:29:49#world#Fitch Ratings бие тревога: Иде дълбока глобална рецесия заради COVID-19#https://blitz.bg/ikonomika/fitch-ratings-bie-trevoga-ide-dlboka-globalna-retsesiya-zaradi-covid-19_news737025.html#https://static.blitz.bg/documents/thumbnails/730/202002/1582696472-7706271.jpg#bg#-0.5106#blitz.bg#"Освен това ще има спад на БВП на еврозоната с 4,2% през 2020 година, предупреди ""Фич"""#https://blitz.bg/ikonomika/fitch-ratings-bie-trevoga-ide-dlboka-globalna-retsesiya-zaradi-covid-19_news737025.html#12g75NdQ8
2020-04-03 07:07:25#world#Кирил Домусчиев ексклузивно пред БЛИЦ: Много хора ме отписваха, но ще останат разочаровани!#https://blitz.bg/obshtestvo/intervyu/kiril-domuschiev-ekskluzivno-pred-blits-mnogo-khora-me-otpisvakha-no-shche-ostanat-razocharovani_news736908.html#https://static.blitz.bg/documents/thumbnails/730/201703/1490254419-20567-660-370.jpg#bg#-0.6643#blitz.bg#Не може депутатите да се крият по домовете си и да не работят в ситуация на война!#https://blitz.bg/obshtestvo/intervyu/kiril-domuschiev-ekskluzivno-pred-blits-mnogo-khora-me-otpisvakha-no-shche-ostanat-razocharovani_news736908.html#WWG05oLRd
2020-04-03 12:54:00#world#Германия ще приема сезонни работници и от България въпреки кризата#https://www.24chasa.bg/novini/article/8402615#https://cache2.24chasa.bg/Images/Cache/634/Image_8402634_650.jpg#bg#0.7090000000000001#www.24chasa.bg#В разгара на кризата Германия все пак ще приеме сезонни работници от Източна Европа, за прибиране на реколтата, но при строги правила. През април и май страната ще приеме около 40 хиляди сезонни#https://www.24chasa.bg/novini/article/8402615#kCRO8wXrS
2020-04-03 00:00:00#world#Ню Йорк с рекорд на смъртните случаи от COVID-19. Българин е на кораб със зараза#https://m.offnews.bg/news/Sviat-_12/Niu-Jork-s-rekord-na-smartnite-sluchai-ot-COVID-19-Balgarin-e-na-kora_725734.html#https://i2.offnews.bg/events/2020/04/03/725734/phpmj3kmt.jpg#bg#-0.5994#m.offnews.bg#Черен ден за смъртността от разпространението на COVID-19 отбеляза днес САЩ - починалите са 716 души само за 24. . . #https://m.offnews.bg/news/Sviat-_12/Niu-Jork-s-rekord-na-smartnite-sluchai-ot-COVID-19-Balgarin-e-na-kora_725734.html#EnlCWXP5E
2020-04-03 14:48:02#world#Мексико спира производството на бира Corona#https://www.investor.bg/nachalo/0/a/meksiko-spira-proizvodstvoto-na-bira-corona-301802/#https://www.investor.bg/images/photos/0301/0000301802-ogimg.jpg#bg#-0.1531#www.investor.bg#Правителствените мерки за ограничаване на вируса доведоха до спиране на пивоварните#https://www.investor.bg/nachalo/0/a/meksiko-spira-proizvodstvoto-na-bira-corona-301802/#oSrehdW4T
2020-04-03 07:32:00#world#САЩ уволниха капитана на самолетоносач, отправил драматичен призив за евакуация#https://www.24chasa.bg/novini/article/8400398#https://cache1.24chasa.bg/Images/Cache/399/Image_8400399_650.jpg#bg#0.0#www.24chasa.bg#"Командирът на самолетоносача ""Теодор Рузвелт"", който отправи драматичен призив за евакуация на плавателния съд заради зараза от коронавирус на борда, бе отстранен от длъжност"#https://www.24chasa.bg/novini/article/8400398#x9L2Vs9zJ
2020-04-03 17:57:00#world#Лоши новини за здравето на Борис Джонсън, рязък скок на умрелите от COVID-19 на Острова#https://blitz.bg/svyat/loshi-novini-za-zdraveto-na-boris-dzhonsn-ryazk-skok-na-umrelite-ot-covid-19-na-ostrova_news737254.html#https://static.blitz.bg/documents/thumbnails/730/201603/20160315.aqaqxgluvr.jpg#bg#-0.5423#blitz.bg#Общо 3 605 души вече са починали в страната, след като са се разболели от коронавирус#https://blitz.bg/svyat/loshi-novini-za-zdraveto-na-boris-dzhonsn-ryazk-skok-na-umrelite-ot-covid-19-na-ostrova_news737254.html#Q7VaJanrG
2020-04-03 15:55:34#world#Спират производството на бира Corona заради коронавируса#https://news.bg/world/spirat-proizvodstvoto-na-bira-corona-zaradi-koronavirusa-1.html#https://webnews.bg/uploads/images/58/4458/264458/768x432.jpg?_=1480075427#bg#-0.2263#news.bg#Meĸcиĸaнcĸoтo пpaвитeлcтвo тaзи ceдмицa oбяви извънpeднo пoлoжeниe#https://news.bg/world/spirat-proizvodstvoto-na-bira-corona-zaradi-koronavirusa-1.html#SYWfRZTEY
2020-04-02 11:38:07#world#Гръцки учени откриха супер ефикасно лечение на COVID-19#https://blitz.bg/svyat/grtski-ucheni-otkrikha-super-efikasno-lechenie-na-covid-19_news736929.html#https://static.blitz.bg/documents/thumbnails/730/202004/1585814494-medic-563423-1280-1000x500.jpg#bg#0.0#blitz.bg#Те са в състояние и да предложат лечение, което да изведе тези пациенти до оздравяване#https://blitz.bg/svyat/grtski-ucheni-otkrikha-super-efikasno-lechenie-na-covid-19_news736929.html#QzWoHfaNM
2020-04-03 12:23:00#world#Ще бъдат ли затворени външните граници на ЕС и след Великден?#https://www.24chasa.bg/novini/article/8402212#https://cache2.24chasa.bg/Images/Cache/266/Image_8402266_650.jpg#bg#0.0#www.24chasa.bg#Европейската комисия обсъжда с държавите-членки на Европейския съюз дали европейските външни граници да останат затворени и след Великден заради пандемията от коронавируса#https://www.24chasa.bg/novini/article/8402212#g6gXdy2Qi
2020-04-03 22:17:57#world#Предстои мащабен сблъсък между САЩ и Китай заради пандемията от коронавирус#https://www.plovdiv24.bg/novini/mejdunarodni/Predstoi-mashtaben-sblusuk-mezhdu-SASht-i-Kitai-zaradi-pandemiyata-ot-koronavirus-952839#https://i.id24.bg/i/952839.jpg#bg#0.4215#www.plovdiv24.bg#Коронавирусът предизвика вече появата на нови граници в света.  Положението ще се усложни още повече,. . . #https://www.plovdiv24.bg/novini/mejdunarodni/Predstoi-mashtaben-sblusuk-mezhdu-SASht-i-Kitai-zaradi-pandemiyata-ot-koronavirus-952839#kNv18vf4g
2020-04-03 15:39:37#world#Кое ще е последното място на Земята с коронавирус?#https://news.bg/world/koe-shte-e-poslednoto-myasto-na-zemyata-s-koronavirus.html#https://webnews.bg/uploads/images/47/7947/467947/768x432.jpg?_=1582288444#bg#0.0#news.bg#Към 2 април 18 държави не са съобщили за случаи на Covid-19#https://news.bg/world/koe-shte-e-poslednoto-myasto-na-zemyata-s-koronavirus.html#tOLLWtyNd
2019-01-18 00:00:00#world#Първите F-16 за българските ВВС идват в началото на 2023-а#https://dnes.dir.bg/obshtestvo/parvite-f-16-za-balgarskite-vvs-idvat-v-nachaloto-na-2023-a#https://static.dir.bg/uploads/images/2019/01/18/1641982/768x432.jpg?_=1552457427#bg#0.0#dnes.dir.bg#Последните два самолета ще бъдат доставени през първото тримесечие на 2024 година#https://dnes.dir.bg/obshtestvo/parvite-f-16-za-balgarskite-vvs-idvat-v-nachaloto-na-2023-a#L8X08t9Ag
2020-04-03 19:02:08#world#Договорът с Lockheed Martin е до 2027 г. с три години поддръжка, обясняват от МО#https://news.bg/politics/dogovorat-s-lockheed-martin-e-do-2027-g-s-tri-godini-poddrazhka-obyasnyavat-ot-mo.html#https://webnews.bg/uploads/images/04/9604/429604/768x432.jpg?_=1560836644#bg#0.0#news.bg#Първите 2 самолета пристигат 2023 г. , поселдните 2 през 2024 г. #https://news.bg/politics/dogovorat-s-lockheed-martin-e-do-2027-g-s-tri-godini-poddrazhka-obyasnyavat-ot-mo.html#R3QfNA5L4
2020-04-03 22:05:00#world#Няма край: Нов взрив на коронавирус в Китай!#https://blitz.bg/obshtestvo/zdraveopazvane/nyama-kray-nov-vzriv-na-koronavirus-v-kitay_news737285.html#https://static.blitz.bg/documents/thumbnails/730/202004/1585938270-2.jpg#bg#-0.3595#blitz.bg#За часове здравните власти регистрирали 31 нови случая, в някои гранове пак се въвежда строга карантина#https://blitz.bg/obshtestvo/zdraveopazvane/nyama-kray-nov-vzriv-na-koronavirus-v-kitay_news737285.html#8l8ezvjHV
2020-02-04 11:44:00#world#Домусчиев: Преборих лесно това грипче!#https://fakti.bg/sport/461175-domuschiev-preborih-lesno-tova-gripche#https://fakti.bg/img/news/75/461175/04706dcf160ee8d326184cf813827e48_fb.jpg#bg#-0.2244#fakti.bg#Собственикът на Лудогорец Кирил Домусчиев се разболя от коронавирус, но бързо успя да се пребори със заразата.  Сега вече е напълно здрав. Много хора ме бяха отписали и ме погребваха.  Въпросните хора не ми желаеха оздравяването, но днес#https://fakti.bg/sport/461175-domuschiev-preborih-lesno-tova-gripche#bMoxYFdur
2020-04-03 14:22:39#world#В Германия вярват, че процентът на починалите от коронавирус е по-висок#https://news.bg/world/v-germaniya-vyarvat-che-protsentat-na-pochinalite-ot-koronavirus-e-po-visok.html#https://webnews.bg/uploads/images/90/4190/474190/768x432.jpg?_=1585913035#bg#0.0#news.bg#"Лотар Вилер вярва, че ""ние имаме повече починали в сравнение с това, което се съобщава официално"""#https://news.bg/world/v-germaniya-vyarvat-che-protsentat-na-pochinalite-ot-koronavirus-e-po-visok.html#p5TUoUe5D
2020-04-03 15:30:17#world#Над 2 млн. нови безработни в Турция заради коронавируса#https://news.bg/disasters/nad-2-mln-novi-bezrabotni-v-turtsiya-zaradi-koronavirusa.html#https://webnews.bg/uploads/images/04/4204/474204/768x432.jpg?_=1585917296#bg#0.0#news.bg#Това обявиха от опозицията#https://news.bg/disasters/nad-2-mln-novi-bezrabotni-v-turtsiya-zaradi-koronavirusa.html#D69PNQkQG
